FROMCOMID,TOCOMID
16806409,16806413
16806305,16806409
16806323,16806305
16806407,16806323
16806405,16806407
16806411,16806405
16809789,16806411
16809309,16809789
16809793,16809309
16806635,16809319
16806641,16806635
16806301,16806305
16806291,16806301
16806253,16806291
16806219,16806253
16809251,16806219
16809243,16809251
16802555,16809243
16802491,16803121
16809785,16809783
16802485,16802491
16802445,16802485
16803051,16802445
16802455,16803055
0,16802453
16802453,16802455
16802487,16802491
16802401,16802487
16803031,16802401
16803031,16802391
16803023,16803031
16803023,16802349
16803119,26975226
16803155,16803119
16803155,16803003
16803001,16803155
16803153,16803001
16803115,16803001
16806523,16806637
16806469,16806523
16806459,16806469
16806449,16806459
16806399,16806449
16806307,16806399
16806293,16806307
16806285,16806293
16806269,16806285
16806245,16806269
16806209,16806245
16802537,16806195
16806195,16806209
16803063,16802537
16802449,16803063
16802433,16802449
16802291,16802433
16802169,16802291
16802131,16802169
16802993,16802131
16801985,16802993
16801957,16801985
16801931,16801957
16801923,16801931
16801929,16801923
16801971,16801929
16802995,16801971
16803009,16802995
16803007,16802045
16803011,16803009
16803011,16803007
16803011,16802069
0,16802147
16802147,16803011
16802171,16802291
16802071,16802171
16802025,16802071
16801977,16802025
16801909,16801977
16801879,16801909
16801859,16801879
16801845,16801859
16801813,16801825
16801825,16801845
16801809,16801813
16801803,16801809
16801765,16801803
16801761,16801765
16801677,16801761
16801673,16801677
16801667,16801673
16801667,16801675
16801659,16801667
16802965,16801659
16801671,16802965
16801713,16801671
16801723,16801713
16801733,16801723
16801731,16801733
16801727,16801731
16802977,16801727
16802971,16802977
16802961,16802971
16801643,16802961
0,16803107
16803107,16803149
16802963,16802971
16801657,16801667
16802959,16801657
16801635,16802959
16801621,16801635
16801593,16801621
16801591,16801593
16801587,16801591
16801585,16801587
16801507,16801521
16801489,16801507
16801489,16801509
16801449,16802867
16801687,16803199
16803199,16802969
16802969,16801761
16803175,16801685
16801685,16801687
16802007,16802025
16801955,16802007
16801913,16801955
16801897,16801913
16801871,16801897
16801783,16801871
16801773,16801783
16803191,16803111
16803111,16803201
0,16801745
16801745,16803193
16803193,16803191
16801963,16802007
16802011,16801963
16802017,16802011
16802027,16802017
16802037,16802027
16802039,16802037
16802049,16802039
16802051,16802049
16802063,16802051
16802065,16802063
16802033,16802065
16801893,16802033
16801853,16801893
16801839,16801853
16824753,16801835
16801835,16801839
0,16805053
16805053,16824753
16806271,16806285
16806193,16806271
16802533,16806193
16802495,16802533
16802469,16802495
0,16802335
16802335,16802469
16806395,16806449
16806393,16806395
16806333,16806393
16806279,16806333
0,16806237
16806237,16806279
16809499,16807889
16809501,16807889
16809495,16809501
16809495,16807939
16809493,16809495
16807743,16809493
16807729,16807743
16807541,16807729
16807517,16807541
16807511,16807517
16807347,16807511
16807281,16807347
16809377,16807281
16806975,16809377
16806757,16806975
16809313,16806757
16806441,16809313
16809301,16806441
16806379,16809301
16806377,16806379
16806313,16806377
16806281,16806313
16806265,16806281
16806243,16806265
16802527,16806243
16802423,16802527
16802369,16802423
16824755,16802369
0,16805293
16805293,16824755
16806315,16806377
16811861,16809279
16809279,16809665
16811859,16811861
16811843,16811847
16805303,16812527
16812527,16811843
0,16805299
16805299,16805303
0,16809265
16809265,16806213
16802871,16802867
16803103,16803101
16803105,16803103
16803101,16802871
16801567,16803105
16802927,16801567
0,16801583
16801583,16802927
16806973,16809377
16806753,16806973
16806431,16809297
16809827,16806431
16809829,16809827
16809675,16809829
16809315,16809675
16806489,16809315
16806487,16806489
16809673,16806487
0,16806505
16806505,16809673
0,16802999
16802999,16802065
16807681,16807631
16807631,16807555
16807707,16807681
16807801,16807707
16807821,16807801
0,16807915
16807915,16807821
16802117,16802171
0,16802275
16802275,16802161
16802161,16802117
16806289,16806301
16806275,16806289
0,16806263
16806263,16806275
16802135,16802169
16802149,16802135
16803017,16802149
0,16802195
16802195,16803017
16806871,16806761
16806873,16806871
0,16806971
16806971,16806873
0,16802353
16802353,16803025
16803025,16802433
16814055,16814027
0,16814205
16814205,16814055
16813829,16813871
16808029,16808057
16808073,16808111
16808185,16808187
16808057,16808073
16808111,16808185
16809799,16809537
16809695,16809537
16809527,16809695
16807931,16809527
0,16807887
16807887,16807931
16806701,16806715
16806671,16806701
16806619,16806671
16806621,16806619
16806611,16806621
0,16806615
16806615,16806611
0,16802949
16802949,16802959
16802435,16802449
0,16802427
16802427,16802425
16802425,16802435
16805129,16811845
16811845,16811847
16805091,16805129
0,16805063
16805063,16805091
0,16794431
16794431,16794485
16802825,16801335
16802847,26975238
16802891,16802909
16802855,16802859
16802873,16801499
16801505,16802873
16801513,16801505
16802889,16801517
16801551,16802889
0,16802895
16802895,16801551
0,16802937
16802937,16801589
16801571,16802905
0,16801575
16801575,16802905
0,16802929
16802929,16802913
16802913,16803219
0,16801653
16801653,16801651
0,16802983
16802983,16803179
0,16802013
16802013,16802061
0,16802031
16802031,16802061
0,16802057
16802057,16802101
16802059,16802101
16802061,16802059
16802101,16802123
0,16802129
16802129,16802123
0,16806481
16806481,16806503
0,16806201
16806201,16806205
0,16809641
16809641,16806205
16806205,16806207
16809285,16809283
16809289,16809285
0,16809305
16809305,16809289
0,16806485
16806485,16806503
0,16806493
16806493,16806509
0,16806499
16806499,16806497
0,16806501
16806501,16806511
16806503,16806511
0,16806527
16806527,16809845
16806543,16806513
0,16806561
16806561,16806543
16806629,16806543
0,16806663
16806663,16806629
0,16806667
16806667,16806629
0,16806695
16806695,16806719
0,16806795
16806795,26975286
0,16809363
16809363,16809851
0,16809359
16809359,16806681
0,16809325
16809325,16809311
0,16807737
16807737,16807705
16809875,26975292
0,16807507
16807507,16809473
0,16807497
16807497,16807493
16807497,16807505
0,16807355
16807355,16807417
0,16809463
16809463,16807451
0,16807407
16807407,16807425
16807417,16807449
16807425,16807441
16807441,16807481
16807449,16807557
16807451,16807557
16807481,16807545
16807515,16807559
0,16807513
16807513,16807559
16807557,16807639
16807559,16807639
0,16807573
16807573,26975280
0,16807641
16807641,16807661
16807639,16807661
16807659,16807671
16807661,16807703
0,16807919
16807919,16808001
0,16807963
16807963,16807983
16807983,16807991
16807991,16807995
16807995,16808041
16808001,16808003
0,16808037
16808037,16808003
0,16807789
16807789,16807843
16807843,16807845
16807845,16807847
16807847,16807855
0,16807893
16807893,16807845
0,16809529
16809529,16808057
16808247,16808235
16808273,16808247
16808289,16808273
16809579,16808289
0,16808543
16808543,16808555
0,16808547
16808547,16808583
0,16808551
16808551,16808599
16808555,16808563
16808563,16808659
0,16808641
16808641,16808699
0,16808655
16808655,16808801
16808699,16808701
16808701,16808753
0,16808727
16808727,16809881
16809881,16809883
16808753,16808889
16808773,16809885
16809885,16809735
16808783,16808805
16808659,16808799
16808799,16808831
16808801,16808831
0,16809627
16809627,16808773
16808611,16808667
16808667,16808815
16808583,16808611
16808815,16808829
16808831,16808835
16808889,16808927
0,16808929
16808929,16808887
16807781,16809855
16808009,16808061
16808121,16808091
0,16808119
16808119,16808121
0,16808131
16808131,16808121
0,16808135
16808135,26975266
16808391,16809579
16809649,16808391
16808451,16808447
16808445,16808451
16808441,16808437
16808437,16809649
16808453,16808461
16808459,16808453
16808449,16808441
16808447,16808449
16808469,16808459
16808471,16808469
16808473,16808471
16808461,16808465
16808465,16808445
0,16807981
16807981,16808007
0,16807979
16807979,16808007
16808007,16808061
0,16808059
16808059,16808085
16808061,16808085
0,16808083
16808083,16809551
16808085,16809551
16809551,16808189
16809535,26975262
16808143,16808189
0,16808145
16808145,16808231
16808189,16808193
16808193,16808209
16808209,16808473
16808221,16808193
16809575,16808221
0,16809589
16809589,16808221
0,16813375
16813375,16813707
16814923,16814921
16813579,16814923
16814919,16813579
16813707,16814953
16814953,16814871
16813821,16814945
16814945,16814943
0,16824759
16824759,16813821
16813881,16814777
0,16813931
16813931,16813903
16813885,16813881
16813903,16813885
0,16813947
16813947,16814935
16814935,16814939
16813967,16813881
0,16813985
16813985,16813967
0,16814057
16814057,16814791
0,16814059
16814059,16814947
16814947,16814907
0,16813395
16813395,16813405
16813405,16813709
0,16813501
16813501,16813603
0,16813571
16813571,16813583
16813603,16813613
16813613,16813693
16813693,16813713
16813719,16813827
0,16813989
16813989,16813941
0,16814029
16814029,16813993
16814033,16813909
0,16814143
16814143,16814099
16814099,16813939
16814177,16814111
0,16814179
16814179,16814097
16814097,16813945
0,16814231
16814231,16814177
0,16811849
16811849,16812461
0,16811905
16811905,16811907
16811905,16812499
16811907,16811909
16812499,16811909
16812059,16812061
16812061,16812065
16812065,16812055
0,16811975
16811975,16811987
16811987,16811997
0,16811991
16811991,16811997
0,16811993
16811993,16811987
16811997,16812017
0,16811995
16811995,16812017
16812017,16812019
0,16812015
16812015,16812019
16812033,16812067
16812019,16812033
16812067,16812069
0,16812021
16812021,16812033
0,16812037
16812037,16812035
0,16812031
16812031,16812035
16812035,16812067
16812069,16812071
16812071,16812059
16812073,16812069
16812075,16812073
0,16812077
16812077,16812079
16812079,16812075
0,16817523
16817523,16817669
0,16817521
16817521,16817667
0,16816931
16816931,16817571
16817571,16817573
0,16812151
16812151,16812173
0,16812155
16812155,16812173
16808833,16808837
0,16808811
16808811,16808833
0,16808803
16808803,16809759
16809759,16809763
16809607,16809745
16809745,16809757
0,16808569
16808569,16809607
16808569,16809603
16809585,16809739
16809739,16809743
16808175,16809863
16809863,16809733
16812503,16812519
16812519,16812521
0,16811967
16811967,16812503
0,16811961
16811961,16812503
16809531,16809861
16809861,16809709
0,16809513
16809513,16809531
16809507,16809531
16807861,16809507
0,16811911
16811911,16807861
16809511,16809515
0,16807833
16807833,16809511
16808003,16809515
0,16807635
16807635,16807599
0,16807811
16807811,16807801
16807873,16807879
16807879,16807821
16807867,16807873
16807855,16807867
16807643,16807665
16807669,16807677
16807683,16807693
16807709,16807707
16807697,16807709
16807665,16807669
16807693,16807697
16807677,16807683
0,16807637
16807637,16807643
0,16807551
16807551,16807535
16809473,16809477
0,16807521
16807521,16809471
16809471,16807453
0,16809467
16809467,16809647
16809453,16809457
0,16807457
16807457,16809453
0,16809439
16809439,26975290
0,16807053
16807053,16809425
16809425,16807121
16806919,16806961
0,16806901
16806901,16806919
16809677,16809427
0,16809393
16809393,16809437
16809423,16809835
16806965,16809423
16809835,16809677
16809835,16809679
16809365,16806965
0,16806837
16806837,16809849
0,16807101
16807101,16809437
16809455,16809645
16809465,16807455
16807161,16807259
16807259,16809465
16807147,16807161
16809389,16807147
0,16807261
16807261,16809465
16807153,16807147
16807145,16807161
16809387,16807145
0,16807143
16807143,16807145
0,16809469
16809469,16807459
0,16807495
16807495,16807527
0,16807525
16807525,16807553
0,16807361
16807361,16807463
0,16809433
16809433,16807169
16809809,16809381
16809383,16809809
0,16809385
16809385,16809383
0,16809375
16809375,16809383
0,16806875
16806875,16806873
0,16806869
16806869,16806871
0,16806713
16806713,16806727
16806693,16806701
0,16806691
16806691,16806693
0,16806723
16806723,16806693
16806639,16806619
0,16806687
16806687,16806639
0,16806655
16806655,16806639
0,16809323
16809323,16806611
0,16806591
16806591,16806621
0,16806617
16806617,16806671
0,16806659
16806659,16806669
0,16806525
16806525,16806521
0,16806473
16806473,16806455
16806531,16809675
0,16806545
16806545,16806531
16806541,16806531
0,16806613
16806613,16806541
16806555,16806541
0,16809333
16809333,16806555
0,16806665
16806665,16806555
16806515,16806489
0,16806519
16806519,16806515
16806529,16806515
0,16806537
16806537,16806529
0,16806553
16806553,16806529
0,16806479
16806479,16809315
0,16806415
16806415,16806417
0,16806453
16806453,16806407
0,16806477
16806477,16806411
0,16806483
16806483,16809309
16809321,16809319
16806633,16809321
0,16806563
16806563,16809321
0,16809347
16809347,16806635
0,16809335
16809335,16806641
16809671,16809793
16809791,16809671
0,16806463
16806463,16809791
0,16806465
16806465,16809791
0,16809307
16809307,16809671
16809663,16809789
0,16809643
16809643,16809663
0,16809787
16809787,16809663
16806387,16806405
16806325,16806387
0,16809275
16809275,16806325
0,16806329
16806329,16806387
0,16806331
16806331,16806325
0,16806321
16806321,16806323
0,16806235
16806235,16806253
0,16806227
16806227,16809245
16809245,16809251
16809661,16809785
16809271,16809661
16809653,16809271
16806295,16809653
16809657,16806295
16806297,16809657
16809655,16806297
0,16809277
16809277,16809655
0,16809779
16809779,16809661
16802569,16803051
16806179,16802569
0,16806189
16806189,16806179
0,16802473
16802473,16803055
16803049,16802485
16802397,16803049
16803039,16802397
16802355,16803039
16802337,16802355
16802329,16802337
16802319,16802329
16802317,16802319
0,16802307
16802307,16802313
16802313,16802317
0,16803045
16803045,16803049
0,16802399
16802399,16803037
16802381,16803037
0,16802351
16802351,16802381
16802327,16802319
16802347,16802327
0,16802359
16802359,16802347
16802359,16802341
16802341,16802327
0,16802333
16802333,16802317
16802223,16802233
0,16802109
16802109,16802143
16802173,16802191
16802215,16802223
16802233,16802273
16802273,16802315
16802143,16802173
16802315,16802329
16802191,16802215
16802331,16802337
0,16802325
16802325,16802331
16802325,16802339
16802339,16802355
0,16802055
16802055,16803155
16803113,16801915
0,16802987
16802987,16803113
0,16803151
16803151,16803113
16801917,16803153
0,16801843
16801843,16801917
0,16801841
16801841,16801917
0,16801905
16801905,16803161
0,16802001
16802001,16803115
16803003,26975230
16802349,16802379
16802379,16802393
0,16802375
16802375,16803035
16803035,16802393
16803053,16802491
16802475,16803053
16802497,16802475
16802499,16802497
16802441,16802499
0,16802377
16802377,16802441
0,16803027
16803027,16802379
16802429,16803053
0,16802389
16802389,16802429
0,16802395
16802395,16802429
16802465,16802475
0,16802405
16802405,16802465
0,16802411
16802411,16802465
16802443,16802499
0,16802431
16802431,16802443
0,16802451
16802451,16802443
0,16802547
16802547,16802497
16802393,16802403
16802403,16802487
16803065,16809253
16809253,16806219
0,16806203
16806203,16809813
16806257,16809843
0,16806239
16806239,16806257
0,16809239
16809239,16809817
0,16809281
16809281,16806409
0,16809295
16809295,16806413
0,16806457
16806457,16806475
16806447,16806459
0,16806445
16806445,16806447
0,16806443
16806443,16806447
0,16806327
16806327,16806399
16806251,16806269
0,16806259
16806259,16806251
16806249,16806251
0,16806229
16806229,16806249
0,16806233
16806233,16806249
0,16806231
16806231,16806249
0,16806225
16806225,16806213
0,16802463
16802463,16803063
0,16802277
16802277,16803017
0,16803013
16803013,16802149
0,16802119
16802119,16802133
16802133,16802135
0,16802019
16802019,16802993
0,16802053
16802053,16801929
0,16802197
16802197,16803011
16802045,16802041
16802069,16802041
0,16801969
16801969,16801971
16801865,16803189
0,16801797
16801797,16801865
0,16801801
16801801,16801865
