FROMCOMID,TOCOMID
8445466,8445490
0,8445462
8445462,8445466
0,8445472
8445472,8445490
0,8445464
8445464,8445630
8445630,8445628
8445624,8445620
8445436,8445626
8445626,8445624
8445438,8445436
8445434,8445438
8445426,8445434
8445414,8445426
0,8445400
8445400,8445414
0,8445430
8445430,8445432
8445432,8445436
8445424,8445434
0,8445396
8445396,8445406
8445406,8445424
8445404,8445424
8445416,8445426
8445420,8445416
0,8445422
8445422,8445420
0,8445418
8445418,8445416
8445428,8445420
0,8445442
8445442,8445428
0,8445448
8445448,8445438
0,8445384
8445384,8445388
0,8445390
8445390,8445402
0,8445412
8445412,8445410
8445226,8445224
8444872,8445226
8445224,8445222
8444850,8444872
8444838,8444850
0,8445386
8445386,8444838
0,8444852
8444852,8444872
0,8444856
8444856,8445214
8445214,8445212
0,8444820
8444820,8444854
0,8444826
8444826,8444834
0,8444830
8444830,8444824
0,8444840
8444840,8444828
8444816,8445162
8445162,8445160
8445166,8444816
0,8444812
8444812,8445156
8445156,8445154
8444804,8445136
8445134,8445132
8445136,8445134
0,8444802
8444802,8444804
0,8444806
8444806,8444804
0,8444780
8444780,8444784
8444784,8444794
8444790,8444792
8444788,8444790
0,8444778
8444778,8444788
0,8444786
8444786,8444790
0,8444770
8444770,8444776
0,8445010
8445010,8444748
0,8444768
8444768,8444772
0,8444746
8444746,8445104
8445104,8445106
8445102,8445100
8445014,8445102
8444744,8445014
8444732,8444744
8444708,8444732
0,8444710
8444710,8444708
0,8444706
8444706,8444732
0,8444704
8444704,8444708
0,8444734
8444734,8444744
0,8445012
8445012,8445014
0,8444714
8444714,8445068
8445068,8445066
8445544,8445564
0,8445394
8445394,8445404
0,8445392
8445392,8445404
0,8445492
8445492,8445544
8445586,8445564
0,8445498
8445498,8445586
0,8445484
8445484,8445494
8445494,8445544
0,8446256
8446256,8446258
8445488,8445562
0,8445486
8445486,8445562
8446258,8446268
8446522,8446526
8445602,8445600
8445616,8445644
8445644,8445612
8446496,8445602
8445600,8445616
8446526,8446520
0,8445478
8445478,8445488
8445562,932070103
932070103,932070077
8446254,8446258
8445590,8445594
8445592,8445594
8445594,8445474
932070077,932070108
4509284,22340529
4509278,4509284
4509262,25035061
4509260,4512716
4512716,4509262
4507586,4507538
4509240,4509242
4507530,4507532
4507538,4509240
4509242,4509244
4507532,4507536
4507536,4507586
4506806,4507518
4506802,4506806
4507518,4512660
4507258,4506802
4506778,4507258
4506772,4506778
4506562,4506772
4506540,4506562
0,4506424
4506424,4506540
4506680,4507476
4506676,4506680
4507476,4512684
4506634,4506676
4506554,4506634
4507242,4506554
4506476,4507242
4506442,4506476
4506386,4506442
4506378,4506386
4506330,4506378
4506300,4506330
4506276,4506300
0,4506268
4506268,4506276
4507478,4512684
4507488,4507486
4507486,4507478
4507490,4507488
4507490,4507508
4506618,4507466
4506614,4506618
4507466,4507468
4506504,4506614
4506440,4506504
4506374,4506440
4506222,4506374
4506232,4506222
4506248,4506232
4506240,4506248
4506250,4506240
4506252,4506250
4506216,4506252
4506204,4506216
4506196,4506204
4507224,4506196
4506086,4507224
4506048,4506086
4505974,4506048
4505954,4505974
4505938,4505954
4505910,4505938
4505856,4505910
4505798,4505856
4505714,4505798
4505690,4505714
4507188,4505690
0,4505590
4505590,4507188
4506224,4506374
4506208,4506224
4506150,4506208
4506066,4506150
4506064,4506066
4506016,4506064
4505992,4506016
4505924,4505992
4505952,4505924
4505940,4505952
4505862,4505940
4505820,4505862
4505790,4505820
4505762,4505790
4505724,4505762
0,4505702
4505702,4505724
4507596,4507502
4512736,4507596
4507494,4512736
4507484,4507494
4507450,4507454
4507448,4507450
4507424,4507430
4507412,4507424
4507408,4507412
4507406,4507408
4507388,4507392
4507402,4507406
4507392,4507402
4507386,4507388
4507380,4507386
4507604,4507362
4507356,4507604
4507340,4507344
4507344,4507348
4507296,4507340
4505468,4507288
4505464,4505468
4507288,4507296
4505396,4505464
4505382,4505396
4505352,4505382
4505334,4505352
4505328,4505334
4505312,4505328
4505308,4505312
4505282,4505308
4505274,4505282
4505256,4505274
4505238,4505256
4505232,4505238
4505224,4505232
4505222,4505224
4505214,4505222
4505206,4505214
4505196,4505206
4505182,4505196
4505186,4505182
4504408,4505186
4504402,4504408
4504394,4504402
4504388,4504394
4504380,4504388
0,4504374
4504374,4504380
4507298,4507296
4507320,4507590
4507320,4507592
4507282,4507314
4507314,4507320
4507286,4507282
4507292,4507290
4507304,4507302
4507306,4507304
4507290,4507286
4507302,4507292
4505596,4507346
4507346,4507348
4505612,4505596
4505618,4505612
4507164,4505618
4505622,4507164
4505634,4505622
4505648,4505634
4505686,4505648
4505718,4505686
4505786,4505718
4505866,4505786
4505930,4505866
4505896,4505930
4507416,4505896
4505872,4507416
4505834,4505872
0,4507208
4507208,4505834
4505838,4505786
4505894,4505838
4505900,4505894
4505966,4505900
4506006,4505966
4506022,4506006
4506046,4506022
4506040,4506046
4505982,4506040
4505994,4505982
4507220,4505994
4506008,4507220
0,4505972
4505972,4506008
4506394,4507452
4507452,4507454
4507238,4506394
4506530,4507238
4506590,4506530
4506820,4506590
4506858,4506820
4506868,4506858
4506922,4506868
4506912,4506922
4506920,4506912
4507266,4506920
4506908,4507266
4506888,4506908
4506856,4506888
4506854,4506856
4506830,4506854
4506792,4506830
4506780,4506792
4506758,4506780
4506760,4506758
4506728,4506760
4506672,4506728
4506604,4506672
4506548,4506604
4506536,4506548
4506494,4506536
4506460,4506494
4506398,4506460
4506390,4506398
4506322,4506390
4507230,4506322
4506194,4507470
0,4506136
4506136,4506174
4506174,4506194
4506674,4506728
4506770,4506674
4506752,4506770
4506738,4506752
4507250,4506738
4506704,4507250
4506796,4506704
4506892,4506796
4506894,4506892
4506836,4506894
4506808,4506836
0,4506606
4506606,4506808
4506822,4506758
4506824,4506822
4506940,4506824
4506942,4506940
4506950,4506942
4506972,4506950
4506974,4506972
4506970,4506974
4509188,4507006
4507006,4506970
4508402,4509188
4508464,4508402
4508450,4508464
4508598,4508450
4508666,4508598
4508672,4508666
4508786,4508672
4508808,4508786
4508862,4508808
4508924,4508862
4508940,4508924
4508942,4508940
4508960,4508942
4508934,4508960
4508954,4508934
4508958,4508954
4508986,4508958
4508988,4508986
4508982,4508988
0,4509698
4509698,4508982
4506944,4506908
4507028,4506944
4508326,4507028
4508502,4508326
4508516,4508502
4508552,4508516
4508544,4508552
4508546,4508544
4508538,4508546
4508602,4508538
4508614,4508602
4508794,4508614
4508824,4508794
4508936,4508824
4508962,4508936
4509222,4508962
0,4509138
4509138,4509222
4506610,4512744
4507510,4507494
4512742,4507510
4512744,4512742
4506716,4506610
4506736,4506716
4506926,4506736
4506952,4506926
4507026,4506952
4507048,4507026
4508414,4507048
4508462,4508414
4509194,4508462
4508676,4509194
4508682,4508676
4508714,4508682
4508740,4508714
4508744,4508740
4508860,4508744
0,4508858
4508858,4508860
4507480,4507490
4506650,4507480
4506668,4506650
4506740,4506668
4506740,4506666
4506754,4506740
4506876,4506754
4506934,4506876
4506966,4506934
4506990,4506966
4507016,4506990
4507054,4507016
4508360,4507054
4508366,4508360
4508456,4508366
4508524,4508456
4508750,4508524
4508754,4508750
0,4508848
4508848,4508754
4509202,4509258
4509258,4509256
4509256,4509260
4509204,4509202
4508642,4509204
4508640,4508642
4508626,4508640
4508686,4508626
4508730,4508686
4508834,4508730
4509218,4508834
4508912,4509218
4508920,4508912
4508984,4508920
4509054,4508984
4509096,4509054
4509120,4509304
4509304,4509096
4509146,4509120
4509150,4509146
0,4509160
4509160,4509150
4506298,4507446
4507446,4507450
4506282,4506298
4506218,4506282
4506220,4506218
4506124,4506220
4506108,4506124
4506106,4506108
0,4506052
4506052,4506106
4505326,4505334
4505322,4505326
4505316,4505322
4505300,4505316
4505290,4505300
0,4505266
4505266,4505290
4506034,4506048
0,4506036
4506036,4506034
4508664,25035029
4508558,4508664
4509382,4508558
4507068,4507072
4506982,4507068
4506880,4506982
4506842,4506880
0,4506718
4506718,4506842
4506448,4506504
4506402,4506448
4506312,4506402
4506246,4506312
4506184,4506246
4506154,4506184
4506042,4506154
0,4505976
4505976,4506042
4505854,4505910
4505844,4505854
0,4505810
4505810,4505844
4506144,4506196
4506138,4506144
4506132,4506138
4506090,4506132
0,4507218
4507218,4506090
4506594,4507492
4506584,4506594
4507492,4507596
4506578,4506584
4506572,4506578
4506556,4506572
4506526,4506556
0,4506256
4506256,4506526
4505392,4507280
4507284,4507282
4507280,4507284
0,4505384
4505384,4505392
4505384,4505420
0,4504396
4504396,4504402
4505484,4507300
4507300,4507298
4505478,4505484
4505402,4505478
4505366,4505402
4505348,4505366
4505338,4505348
0,4505330
4505330,4505338
4505220,4505224
4507128,4505220
4505188,4507128
4505174,4505188
4505170,4505174
0,4504410
4504410,4505170
0,4507196
4507196,4505724
0,4507228
4507228,4506204
4505716,4505798
0,4507184
4507184,4505716
4505258,4505274
4505248,4505258
0,4505240
4505240,4505248
4506776,4507258
0,4506732
4506732,4506776
4509374,25035037
4508580,4509374
4508444,4508580
0,4507064
4507064,4508444
4506070,4506086
4506068,4506070
4507396,4506068
4506110,4507396
0,4506130
4506130,4506110
4506874,4506858
4508396,4509290
0,4508392
4508392,4508396
4506742,4506736
4506782,4506742
4506860,4506782
4506862,4506860
4506850,4506862
4506788,4506850
0,4507254
4507254,4506788
0,4507236
4507236,4506394
4508486,4508464
4508586,4508486
4508810,4508586
4508868,4508810
4508880,4508868
4509006,4508880
4509028,4509006
4509068,4509028
4509102,4509068
0,4509128
4509128,4509102
4508932,4508934
4508838,4508932
4508800,4508838
4508560,4508800
4508582,4508560
4508584,4508582
4508588,4508584
0,4508712
4508712,4508588
4506534,4506604
4506444,4506534
4506342,4506444
4506280,4506338
4506338,4506342
0,4506272
4506272,4506280
4506706,4506704
4506686,4506706
4506656,4506686
0,4506630
4506630,4506656
4507150,4507334
4507334,4507330
4507330,4507320
4505518,4507150
4505526,4505518
4505552,4505526
0,4505580
4505580,4505552
4508448,4508414
4509288,4508448
4508484,4509288
4508512,4508484
4508592,4508512
4508654,4508592
4508716,4508654
4508826,4508716
4508950,4508826
0,4509018
4509018,4508950
4507032,4506944
4508332,4507032
4508418,4508332
4508578,4508418
4508590,4508578
0,4508734
4508734,4508590
0,4508930
4508930,4508958
4506038,4507414
4507414,4507424
4506028,4506038
4506030,4506028
4506054,4506030
0,4506058
4506058,4506054
4509014,4508984
4509016,4509014
0,4509042
4509042,4509016
4505660,4505634
4505638,4505660
4505624,4505638
4505626,4505624
4505628,4505626
0,4507156
4507156,4505628
4506794,4512756
4507522,4512682
4512754,4507522
4512756,4512754
4506936,4506794
4506958,4506936
0,4507056
4507056,4506958
4508394,4508450
4508380,4508394
4508348,4508380
4508350,4508348
4508324,4508350
4508322,4508324
4512658,4508316
4506988,4512658
4508316,4508322
4508346,4507582
4507582,4506988
0,932070052
932070052,932070043
932070043,4508346
4508896,4509270
4509270,25035061
0,4508992
4508992,4508896
4506592,4506590
4506638,4506592
4506662,4506638
4506588,4506662
4506574,4506588
4506516,4506574
4506410,4506516
0,4506422
4506422,4506410
4506506,4507238
4506514,4506506
4506434,4506514
4506372,4506434
4506362,4506372
0,4506412
4506412,4506362
4507008,4506974
4508342,4507008
4508398,4508342
4508438,4508398
4508550,4508438
4508662,4508550
0,4508748
4508748,4508662
0,4508368
4508368,4508412
4508784,4509252
0,4508818
4508818,4508784
4509252,25035047
4508906,4508896
0,4508902
4508902,4508906
0,4508966
4508966,4508906
4508732,4509268
4509266,4509262
4509268,4509266
0,4508832
4508832,4508732
0,4508798
4508798,4508732
0,4508596
4508596,4509204
4508624,4508640
0,4509318
4509318,4508624
4508610,4508626
4508522,4508610
4508514,4508522
0,4508460
4508460,4508514
0,4508520
4508520,4508610
0,4508458
4508458,4508514
4508528,4508522
4509272,4508528
4508564,4509272
0,4508542
4508542,4508564
0,4508526
4508526,4508564
4509208,4508686
4509286,4509208
4508696,4509286
0,4508768
4508768,4508696
4508708,4508696
4508704,4508708
0,4509322
4509322,4508704
0,4508738
4508738,4508708
4508918,4508920
4508888,4508918
4508890,4508888
4508928,4509298
4508914,4508928
0,4508910
4508910,4508914
0,4508878
4508878,4508918
0,4508908
4508908,4508928
4508866,4509296
0,4509328
4509328,4508866
0,4508968
4508968,4508888
0,4509010
4509010,4509016
4509040,4509014
0,4509116
4509116,4509076
4509076,4509040
4509044,4509040
0,4509336
4509336,4509044
4509122,4509120
0,4509342
4509342,4509122
0,4509152
4509152,4509150
0,4509158
4509158,4509146
4509056,4509054
0,4509100
4509100,4509056
4509080,4509056
4509132,4509080
0,4509148
4509148,4509132
0,4509124
4509124,4509080
0,4509024
4509024,4508912
4508994,4509218
0,4509048
4509048,4509004
4509004,4508994
0,4509060
4509060,4508994
0,4508892
4508892,4508834
4508850,4508730
4508952,4508850
4508996,4508952
0,4509226
4509226,4508996
4508956,4508952
0,4509330
4509330,4508956
0,4509224
4509224,4508996
0,4509220
4509220,4508850
0,4508772
4508772,4508642
4508680,4509202
4508806,4508680
0,4508884
4508884,4508806
0,4509210
4509210,4508680
4508820,4508806
0,4509324
4509324,4508820
0,4508408
4508408,932070118
4512654,4508382
4508382,932070118
0,4507058
4507058,4512654
4506890,4512764
4507528,4507530
4512764,4512762
4512762,4507528
0,4507062
4507062,932070119
0,4507022
4507022,4506890
0,4506916
4506916,4512760
4507524,4507520
4512760,4512758
4512758,4507524
0,4506986
4506986,4506794
0,4507012
4507012,4506958
0,4507004
4507004,4506936
4506696,4512740
4507508,4506696
4507506,4507478
4512738,4507506
4512740,4512738
0,4506652
4506652,4506650
4506666,4506660
0,4506750
4506750,4506660
0,4506832
4506832,4506754
0,4506992
4506992,4506990
0,4507044
4507044,4507016
0,4508628
4508628,4509196
4509196,4508366
0,4508812
4508812,4508754
0,4509212
4509212,4508750
4508612,4508524
0,4509320
4509320,4508612
0,4508548
4508548,4508476
4508476,4508456
4508370,4508360
0,4508434
4508434,4508370
0,4507038
4507038,4506966
0,4507000
4507000,4506934
0,4506930
4506930,4506876
0,4506870
4506870,4506740
4506660,4507504
4507504,4507474
4506700,4512748
4512748,4512746
4512746,4507512
4507512,4507502
4506812,4506700
0,4506886
4506886,4506812
0,4506896
4506896,4506812
0,4506834
4506834,4506700
4506670,4512752
0,4506756
4506756,4506670
4512750,4507514
4512752,4512750
4507514,4512736
4506596,4506610
0,4506510
4506510,4506596
4506510,4506508
4506744,4506742
4506724,4506744
0,4506712
4506712,4506724
0,4506722
4506722,4506744
4506714,4506724
4506692,4506714
0,4506688
4506688,4506692
0,4506690
4506690,4506714
0,4506702
4506702,4506692
0,4506784
4506784,4506782
4506848,4506862
0,4507572
4507572,4506848
4506786,4506788
4506764,4506786
4506694,4506764
0,4506658
4506658,4506694
0,4506762
4506762,4506786
0,4507248
4507248,4506764
4507268,4506850
0,4506978
4506978,4507268
0,4506964
4506964,4506860
0,4507030
4507030,4507026
4508440,4508462
0,4507042
4507042,4508426
4508426,4508440
0,4507046
4507046,4508424
4508424,4508440
4508472,4509194
0,4508468
4508468,4508472
4508480,4508472
4508488,4508480
0,4508496
4508496,4508488
0,4508478
4508478,4508480
0,4508490
4508490,4508488
4508684,4508682
0,4508622
4508622,4509292
4509292,4508684
4508736,4508744
4508700,4508736
4508668,4508700
4508636,4508668
4508632,4508636
4508608,4508632
4508574,4508608
0,4508536
4508536,4508574
0,4508698
4508698,4508736
0,4508634
4508634,4508668
0,4508630
4508630,4508636
0,4508572
4508572,4508608
0,4508534
4508534,4508574
0,4508606
4508606,4508620
4508620,4508632
4508720,4508700
0,4508770
4508770,4508720
0,4508724
4508724,4508720
0,4508874
4508874,4508860
4508762,4508740
0,4508830
4508830,4508762
0,4509332
4509332,4508766
4508766,4508762
0,4508876
4508876,4508714
0,4508776
4508776,4508676
4508658,4508484
4508722,4508658
0,4508778
4508778,4508722
0,4508816
4508816,4508710
4508710,4508658
4508670,4508592
0,4509326
4509326,4508670
4508948,4508950
0,4508990
4508990,4508948
0,4508938
4508938,4508948
0,4508842
4508842,4508836
4508836,4508826
0,4508792
4508792,4508716
0,4508718
4508718,4508652
4508652,4508654
4508506,4508512
4508494,4508506
0,4508482
4508482,4508494
0,4508566
4508566,4508506
0,4507040
4507040,4506952
4506956,4506926
4512656,4507052
0,4508410
4508410,4512656
4507052,4506956
0,4506954
4506954,4506956
0,4506864
4506864,4506716
4506508,4507458
4507456,4507462
4507458,4507456
0,4506502
4506502,4506506
0,4506432
4506432,4506514
0,4506336
4506336,4506372
4506360,4506362
4506350,4506360
4506292,4506350
4506286,4506292
0,4506234
4506234,4506286
0,4506290
4506290,4506350
0,4506264
4506264,4506286
0,4506332
4506332,4506292
0,4506388
4506388,4506360
0,4506454
4506454,4506434
0,4506580
4506580,4506592
0,4506632
4506632,4506638
0,4506586
4506586,4506662
0,4506408
4506408,4506516
0,4506496
4506496,4506410
0,4506532
4506532,4506574
4506600,4506588
0,4506598
4506598,4506600
0,4506814
4506814,4506820
0,4506866
4506866,4506868
4506914,4506912
0,4506816
4506816,4506914
0,4506906
4506906,4507266
4506826,4506888
0,4506746
4506746,4506826
0,4506748
4506748,4506826
0,4506828
4506828,4506854
0,4506790
4506790,4506830
0,4506730
4506730,4506780
4506726,4506760
0,4507570
4507570,4506726
4506602,4506672
4507534,4506602
4506546,4507534
0,4507566
4507566,4506546
4506356,4506444
0,4506354
4506354,4506356
0,4506400
4506400,4506356
0,4506274
4506274,4506280
4506340,4506342
4506314,4506340
4506212,4506314
0,4506190
4506190,4506212
0,4506192
4506192,4506212
0,4506304
4506304,4506318
4506318,4506340
0,4506446
4506446,4506534
0,4506474
4506474,4506536
0,4506396
4506396,4506460
0,4506320
4506320,4506390
4506306,4506322
0,4506258
4506258,4506306
4506260,4506306
0,4507564
4507564,4506260
4506266,4507516
4507526,4506266
0,4506288
4506288,4507526
4506178,4507482
4506180,4506194
4507482,4506180
0,4507562
4507562,4506178
4506162,4507464
0,4506156
4506156,4506162
0,4506158
4506158,4506162
0,4507234
4507234,4506398
4506498,4506494
0,4506568
4506568,4506498
0,4506500
4506500,4506498
0,4506576
4506576,4506548
4506664,4506674
0,4506640
4506640,4506664
4506682,4507250
4506560,4506682
4506490,4506560
4506486,4506490
4506428,4506486
0,4506492
4506492,4506428
4506538,4506682
0,4506404
4506404,4506538
0,4506406
4506406,4506538
0,4506488
4506488,4506560
4506480,4506490
0,4506226
4506226,4506236
4506236,4506480
0,4506238
4506238,4506480
4506420,4506486
0,4506346
4506346,4506420
4506344,4506420
0,4507568
4507568,4506344
0,4506430
4506430,4506428
0,4506654
4506654,4506686
4506642,4506656
4506626,4506642
4507540,4506626
0,4506566
4506566,4507540
0,4506628
4506628,4506642
0,4506698
4506698,4506706
0,4506798
4506798,4506796
0,4506616
4506616,4506612
4506612,4506808
4506810,4506836
4506844,4506810
0,4507578
4507578,4506844
4506800,4506810
0,4506708
4506708,4506800
0,4506710
4506710,4506800
0,4506938
4506938,4506894
0,4506948
4506948,4506892
4507256,4506738
0,4506878
4506878,4507256
4507260,4507256
0,4507576
4507576,4507260
0,4506818
4506818,4506752
0,4506884
4506884,4506770
0,4506946
4506946,4506950
0,4507264
4507264,4506970
4508340,4509188
4507002,4508330
4508330,4508340
0,4507580
4507580,4507002
0,4508352
4508352,4508340
0,4506998
4506998,4508336
4508336,4508380
4506996,4508312
4508312,4508350
0,4506960
4506960,4506996
4508320,4508324
4506994,4508320
4506898,4506994
4506838,4506898
0,4506644
4506644,4506838
0,4506646
4506646,4506838
0,4506840
4506840,4506898
0,4506900
4506900,4506994
4512652,4506988
0,4506902
4506902,4512652
0,4506904
4506904,4512652
0,4508436
4508436,4508346
0,4508364
4508364,4509300
4508318,4508322
4509300,4508318
0,4508378
4508378,4508348
0,4508510
4508510,4508394
4508618,4509306
4508660,4508666
0,4509344
4509344,4508618
4509306,4508660
4508678,4508672
4509308,4508678
4508646,4509308
0,4509346
4509346,4508646
4508788,4508786
0,4509350
4509350,4508788
4508814,4508808
4508758,4508814
4508694,4508758
4508656,4508694
4508530,4508656
4508406,4508530
4508354,4508406
4508314,4509302
4508338,4508354
4509302,4508338
4508308,4508314
0,4508692
4508692,4508758
0,4508404
4508404,4508530
0,4508310
4508310,4508314
0,4508362
4508362,4508354
4508358,4508406
0,4509338
4509338,4508358
4508532,4508656
0,4509348
4509348,4508532
0,4508702
4508702,4508694
0,4508764
4508764,4508814
0,4508926
4508926,4508924
0,4508944
4508944,4508942
0,4508498
4508498,4508560
0,4508576
4508576,4508584
0,4508604
4508604,4509312
4508594,4508588
4509312,4508594
0,4508742
4508742,4508582
0,4508616
4508616,4508800
4508802,4508838
0,4508752
4508752,4508802
0,4508780
4508780,4508802
0,4508840
4508840,4508932
0,4509696
4509696,4508980
4508980,4508988
0,4509066
4509066,4508986
4509026,4508954
4509090,4509026
4509126,4509090
4509372,4509126
0,4509046
4509046,4509026
0,4509110
4509110,4509090
0,4509012
4509012,4508960
4508978,4508940
4508998,4508978
4509050,4508998
4509092,4509050
4509094,4509092
4509106,4509094
4509134,4509106
4509136,4509134
0,4509154
4509154,4509136
4509000,4508998
0,4509368
4509368,4509000
4509064,4509050
0,4509370
4509370,4509064
0,4509098
4509098,4509092
0,4509108
4509108,4509106
0,4509140
4509140,4509136
0,4509130
4509130,4509094
0,4509022
4509022,4508978
4508972,4508862
4508976,4508972
4509082,4508976
4509104,4509082
0,4509114
4509114,4509104
0,4509086
4509086,4509082
4509112,4509104
0,4509144
4509144,4509316
4509316,4509314
4509314,4509112
0,4509036
4509036,4508976
4508970,4508972
0,4509362
4509362,4508970
4508804,4508598
4508894,4508804
4508898,4508894
0,4509360
4509360,4508898
0,4508916
4508916,4508894
4508852,4508804
4508864,4508852
0,4509358
4509358,4508864
0,4508974
4508974,4508852
0,4508746
4508746,4508486
4508882,4508880
0,4509356
4509356,4508882
4509008,4509006
0,4509364
4509364,4509008
0,4509084
4509084,4509068
0,4509088
4509088,4509028
0,4508872
4508872,4508868
4508822,4508810
0,4509074
4509074,4508822
0,4508900
4508900,4508822
4508648,4508586
0,4508706
4508706,4508650
4508650,4508648
0,4508790
4508790,4508648
4508446,4508402
4508674,4508446
0,4509340
4509340,4508674
0,4509200
4509200,4509198
4509198,4508446
0,4508474
4508474,4508398
0,4508638
4508638,4508550
0,4508492
4508492,4508438
0,4508422
4508422,4508342
4507010,4506972
0,4508372
4508372,4507010
4507014,4506942
0,4508388
4508388,4508356
4508356,4507014
4507018,4506940
0,4508334
4508334,4507018
0,4506928
4506928,4506824
0,4506918
4506918,4506822
4506852,4506792
0,4506924
4506924,4506852
4506910,4506856
0,4507574
4507574,4506910
4508328,4508326
4507024,4508328
4507548,4507024
0,4507020
4507020,4507548
0,4508518
4508518,4508516
0,4508504
4508504,4508552
0,4508508
4508508,4508546
0,4508540
4508540,4508538
0,4508600
4508600,4508614
4509216,4508824
4508844,4509310
4509310,4509216
4508854,4508844
0,4508870
4508870,4508854
4508846,4508844
0,4509352
4509352,4508846
0,4508964
4508964,4508922
4508922,4508854
4509070,4509222
4509062,4509070
0,4509058
4509058,4509062
0,4509072
4509072,4509062
4509078,4509070
0,4509366
4509366,4509078
0,4509052
4509052,4508962
4508946,4508936
0,4509354
4509354,4508946
4508828,4508794
0,4509034
4509034,4508828
0,4509002
4509002,4508828
0,4508796
4508796,4508602
0,4509032
4509032,4508544
0,4508690
4508690,4508562
4508562,4508502
0,4508688
4508688,4508578
4508644,4508590
0,4509334
4509334,4508644
0,4508500
4508500,4508418
0,4508400
4508400,4508332
4507034,4506920
0,4508390
4508390,4507034
0,4507036
4507036,4506962
4506962,4506922
0,4508470
4508470,4509280
0,4507244
4507244,4506530
4506168,4507434
4507434,4507448
0,4506202
4506202,4506168
0,4506170
4506170,4506168
4506026,4506038
4505958,4506026
4505920,4505958
4505888,4505920
0,4505880
4505880,4505888
0,4505882
4505882,4505888
0,4505890
4505890,4505920
0,4505922
4505922,4505958
0,4505960
4505960,4506026
0,4505986
4505986,4506024
4506024,4506030
0,4506116
4506116,4506128
4506128,4506028
4506002,4506028
0,4507554
4507554,4506002
4505950,4507410
4507410,4507412
0,4505842
4505842,4505950
0,4505840
4505840,4505950
4505928,4507594
4507594,4507408
0,4505906
4505906,4505928
0,4505904
4505904,4505928
0,4507202
4507202,4507394
4507394,4507402
0,4505804
4505804,4507390
4507390,4507392
0,4505662
4505662,4512734
4512734,4512732
4512732,4507372
4507372,4507374
4507176,4512730
4512728,4512726
4512724,4507370
4507370,4512670
4512730,4512728
4512726,4512724
4505652,4507176
4505734,4505652
4505740,4505734
0,4505706
4505706,4505740
0,4505658
4505658,4505652
0,4505730
4505730,4505740
0,4505766
4505766,4505734
0,4507194
4507194,4507176
4507168,4507368
4507368,4512668
4507364,4507168
4505614,4507358
0,4507550
4507550,4505614
4507358,4507604
4505582,4507354
4507354,4507356
0,4505616
4505616,4505582
4505584,4505582
4507350,4505584
0,4505598
4505598,4505596
4505620,4505618
0,4505608
4505608,4505620
0,4505610
4505610,4505620
4507162,4505622
0,4505604
4505604,4507162
0,4505606
4505606,4507162
0,4507160
4507160,4505638
0,4507158
4507158,4505624
0,4505636
4505636,4505626
0,4505668
4505668,4505660
4505738,4505686
4505768,4505738
4505752,4505768
4505794,4505752
0,4505808
4505808,4505794
0,4505708
4505708,4505738
0,4505748
4505748,4505768
4505750,4505752
4505728,4505750
4507404,4505728
0,4505742
4505742,4507404
0,4505698
4505698,4505750
0,4505850
4505850,4505866
4505814,4505872
4505802,4505814
0,4505712
4505712,4505760
4505760,4505802
0,4505696
4505696,4507198
4507198,4505802
4507204,4505814
0,4507212
4507212,4505834
0,4505942
4505942,4505930
0,4505968
4505968,4505966
4505988,4505982
4506004,4505988
4507444,4506004
4506010,4507444
0,4506078
4506078,4506010
0,4505990
4505990,4505988
0,4506012
4506012,4506010
0,4506084
4506084,4505994
0,4507214
4507214,4507220
0,4506000
4506000,4506008
0,4506082
4506082,4506040
4506096,4506046
4506114,4506096
0,4506120
4506120,4506114
0,4506160
4506160,4506114
0,4506172
4506172,4506096
4506060,4506022
4507436,4506060
0,4506164
4506164,4507442
4507442,4507436
0,4506122
4506122,4507440
4507438,4507436
4507440,4507438
0,4506142
4506142,4506006
0,4505984
4505984,4505900
4505934,4505894
4505936,4505934
0,4505918
4505918,4505936
0,4505980
4505980,4505934
0,4506014
4506014,4505936
0,4505848
4505848,4505838
0,4505832
4505832,4505788
4505788,4505718
4505676,4505648
0,4505776
4505776,4505676
0,4505700
4505700,4505676
0,4505650
4505650,4507164
0,4507166
4507166,4505612
0,4505528
4505528,4507342
4507342,4507344
0,4505550
4505550,4507338
4507338,4507326
0,4505522
4505522,4507332
4507328,4507324
4507332,4507328
4505482,4507150
0,4505480
4505480,4505482
0,4505500
4505500,4505482
4505530,4505526
4505542,4505530
0,4505572
4505572,4505542
0,4505532
4505532,4505530
0,4505536
4505536,4505542
0,4505586
4505586,4505552
0,4505594
4505594,4505518
4507590,4507588
4507588,4505466
4505466,4507310
4507310,4507322
4507322,4507336
0,4505346
4505346,4505386
4505386,4505478
0,4505362
4505362,4505402
0,4505340
4505340,4505348
0,4505350
4505350,4505366
4505486,4505484
4505458,4505486
4505454,4505458
0,4505418
4505418,4505454
0,4505456
4505456,4505486
0,4505452
4505452,4505458
4505420,4505454
4505394,4505464
4505378,4505394
0,4505342
4505342,4505360
4505360,4505378
0,4505412
4505412,4505390
4505390,4505394
4505364,4505378
0,4505358
4505358,4505364
4505380,4505396
0,4505344
4505344,4505380
0,4505332
4505332,4505352
4505314,4505328
0,4505302
4505302,4505314
0,4505310
4505310,4505314
0,4505306
4505306,4505312
0,4505280
4505280,4505308
4505272,4505282
4505264,4505272
0,4505250
4505250,4505264
4505268,4505272
