UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
VA_1301,8552105,dam,Harris Creek-James River,208020303,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1303,8566613,dam,North Fork Rivanna River,208020403,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1303a,10064645,dam,Middle Chickahominy River,208020605,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1304a,8468653,dam,Blue Run-Rapidan River,208010308,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_131,8475086,dam,Cat Point Creek-Rappahannock River,208010404,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_132,8479196,dam,Lancaster Creek-Rappahannock River,208010406,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_133,8468163,dam,Mountain Run,208010305,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_134,8464785,dam,Carter Run-Rappahannock River,208010302,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_135,8480066,dam,Lancaster Creek-Rappahannock River,208010406,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_136,8468825,dam,Mountain Run,208010305,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_137,8459860,dam,Mobjack Bay-Frontal Chesapeke Bay,208010204,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_138,8459730,dam,Mobjack Bay-Frontal Chesapeke Bay,208010204,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_140,8457660,dam,Piankatank River-Frontal Chesapeake Bay,208010203,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_141,8460198,dam,Mobjack Bay-Frontal Chesapeke Bay,208010204,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_144,8457546,dam,Dragon Swamp,208010202,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_145,8456798,dam,Great Wicomico River-Frontal Chesapeake Bay,208010201,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_146,8457950,dam,Great Wicomico River-Frontal Chesapeake Bay,208010201,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_147,8457574,dam,Piankatank River-Frontal Chesapeake Bay,208010203,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_148,8457576,dam,Piankatank River-Frontal Chesapeake Bay,208010203,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1488066,5908913,dam,Upper North River,207000504,South Fork Shenandoah,2070005,Potomac,20700,Potomac,207,Mid Atlantic Region,2
VA_1488981,8410335,dam,Lower Chincoteague Bay,204030305,Chincoteague,2040303,Mid Atlantic Coastal,20403,Delaware-Mid Atlantic Coastal,204,Mid Atlantic Region,2
VA_1488985,8412891,dam,Lower Chincoteague Bay,204030305,Chincoteague,2040303,Mid Atlantic Coastal,20403,Delaware-Mid Atlantic Coastal,204,Mid Atlantic Region,2
VA_1488994,8545445,dam,Ballinger Creek-James River,208020311,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1489037,8567029,dam,Mechunk Creek-Rivanna River,208020404,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1489074,8545279,dam,Ballinger Creek-James River,208020311,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1489343,8476396,dam,Mill Creek-Rappahannock River,208010402,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1489517,8468837,dam,Mountain Run,208010305,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1489698,8464827,dam,Thumb Run-Rappahannock River,208010301,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_1490625,8605647,dam,Rocky Ford Creek-Appomattox River,208020706,Appomattox,2080207,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_15,8465829,dam,Hazel River,208010304,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_150,8456600,dam,Great Wicomico River-Frontal Chesapeake Bay,208010201,Great Wicomico-Piankatank,2080102,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_151,9892990,dam,Back River-Frontal Chesapeake Bay,208010801,Lynnhaven-Poquoson,2080108,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
