UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
2685514,2685514,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2685510,2685510,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2685486,2685486,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2685782,2685782,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2685780,2685780,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2685452,2685452,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683290,2683290,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683282,2683282,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683246,2683246,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683206,2683206,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683082,2683082,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2684284,2684284,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683020,2683020,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683004,2683004,outlet,Passagassawakeag River-Frontal Belfast Bay,105000218,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682954,2682954,outlet,Passagassawakeag River-Frontal Belfast Bay,105000218,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682970,2682970,outlet,Passagassawakeag River-Frontal Belfast Bay,105000218,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682966,2682966,outlet,Passagassawakeag River-Frontal Belfast Bay,105000218,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682958,2682958,outlet,Passagassawakeag River-Frontal Belfast Bay,105000218,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682952,2682952,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682922,2682922,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682884,2682884,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682882,2682882,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682874,2682874,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682870,2682870,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682834,2682834,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682832,2682832,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682812,2682812,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682788,2682788,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683018,2683018,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683036,2683036,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682968,2682968,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682900,2682900,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682818,2682818,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682840,2682840,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682888,2682888,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683034,2683034,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683478,2683478,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683130,2683130,outlet,Eggemoggin Reach-Frontal Atlantic Ocean,105000217,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683102,2683102,outlet,Eggemoggin Reach-Frontal Atlantic Ocean,105000217,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683226,2683226,outlet,Eggemoggin Reach-Frontal Atlantic Ocean,105000217,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683258,2683258,outlet,Eggemoggin Reach-Frontal Atlantic Ocean,105000217,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683252,2683252,outlet,Eggemoggin Reach-Frontal Atlantic Ocean,105000217,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683490,2683490,outlet,Bagaduce River-Frontal Penobscot Bay,105000216,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683286,2683286,outlet,Eggemoggin Reach-Frontal Atlantic Ocean,105000217,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683310,2683310,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683318,2683318,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683510,2683510,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683502,2683502,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683050,2683050,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682998,2682998,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682996,2682996,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682990,2682990,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683448,2683448,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682872,2682872,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682838,2682838,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682778,2682778,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682714,2682714,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682770,2682770,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682802,2682802,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682830,2682830,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682918,2682918,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682982,2682982,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682926,2682926,outlet,Union River Bay,105000213,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683592,2683592,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682804,2682804,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682764,2682764,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680502,2680502,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680450,2680450,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680398,2680398,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680876,2680876,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682710,2682710,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680364,2680364,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680244,2680244,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680862,2680862,outlet,Graham Lake,105000212,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680212,2680212,outlet,Graham Lake,105000212,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680368,2680368,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680384,2680384,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680440,2680440,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680458,2680458,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2680472,2680472,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682732,2682732,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682790,2682790,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682822,2682822,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682894,2682894,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683028,2683028,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683146,2683146,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683084,2683084,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683044,2683044,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683002,2683002,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682210,2682210,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682206,2682206,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682942,2682942,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682934,2682934,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682886,2682886,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682762,2682762,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682722,2682722,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682204,2682204,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682202,2682202,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682198,2682198,outlet,Schoodic Point-Frontal Atlantic Ocean,105000211,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682200,2682200,outlet,Narraguagus River-Frontal Atlantic Ocean,105000210,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2682196,2682196,outlet,Narraguagus River-Frontal Atlantic Ocean,105000210,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
