UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
u16953,2161456,dam,Olustee Creek-Suwannee River,311020604,Santa Fe,3110206,Suwannee,31102,Suwannee,311,South Atlantic-Gulf Region,3
u16979,2284975,dam,Connell Creek-Aucilla River,311010302,Aucilla,3110103,Aucilla-Waccasassa,31101,Suwannee,311,South Atlantic-Gulf Region,3
u16980,2285139,dam,Alligator Creek-Aucilla River,311010304,Aucilla,3110103,Aucilla-Waccasassa,31101,Suwannee,311,South Atlantic-Gulf Region,3
u16981,2285191,dam,Connell Creek-Aucilla River,311010302,Aucilla,3110103,Aucilla-Waccasassa,31101,Suwannee,311,South Atlantic-Gulf Region,3
u17030,10997321,dam,Econolockhatchee River,308010110,Upper St. Johns,3080101,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17031,933080038,dam,Econolockhatchee River,308010110,Upper St. Johns,3080101,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17032,933080038,dam,Econolockhatchee River,308010110,Upper St. Johns,3080101,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17033,11002581,dam,Lake Winder-St. Johns River,308010107,Upper St. Johns,3080101,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17034,11002655,dam,Lake Winder-St. Johns River,308010107,Upper St. Johns,3080101,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17036,16624840,dam,Ocklawaha Lake,308010214,Oklawaha,3080102,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17037,16628636,dam,Oklawaha Canal,308010205,Oklawaha,3080102,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17038,16633716,dam,Lake Griffin,308010204,Oklawaha,3080102,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17039,16659003,dam,Black Creek-St. Johns River,308010311,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17040,16659021,dam,Black Creek-St. Johns River,308010311,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17041,16659085,dam,Black Creek-St. Johns River,308010311,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17042,16660593,dam,North Fork of Black Creek,308010310,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17043,16661407,dam,North Fork of Black Creek,308010310,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17044,16664547,dam,Clarks Creek-St. Johns River,308010308,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17045,16665179,dam,Dunn Creek-St. Johns River,308010304,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17046,16665177,dam,Dunn Creek-St. Johns River,308010304,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u17049,16794431,dam,Lake Hancock,310010101,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17056,16801665,dam,Bowlegs Creek,310010103,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17057,16801707,dam,Bowlegs Creek,310010103,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17059,16801759,dam,Payne Creek-Peace River,310010104,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17060,16801787,dam,Payne Creek-Peace River,310010104,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17061,16801891,dam,Payne Creek-Peace River,310010104,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17062,16801943,dam,Payne Creek-Peace River,310010104,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17066,16803099,dam,Lake Hancock,310010101,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17067,16803109,dam,Bowlegs Creek,310010103,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17068,16805299,dam,Horse Creek-Peace River,310010108,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17069,16814857,dam,Charlotte Harbor-Peace River,310010111,Peace,3100101,Peace,31001,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17070,16876934,dam,Upper Manatee River,310020201,Manatee,3100202,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17071,16878432,dam,Lower Manatee River,310020202,Manatee,3100202,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17072,16883536,dam,Upper Little Manatee River,310020301,Little Manatee,3100203,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17073,16883552,dam,Upper Little Manatee River,310020301,Little Manatee,3100203,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17074,16883554,dam,Upper Little Manatee River,310020301,Little Manatee,3100203,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17075,16883898,dam,Upper Little Manatee River,310020301,Little Manatee,3100203,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17076,16894180,dam,North Prong of the Alafia River,310020401,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17078,16894446,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17079,16896014,dam,North Prong of the Alafia River,310020401,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17080,16896198,dam,Alafia River,310020403,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17081,16896264,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17082,16894198,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17083,16894198,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17084,16896296,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17085,16896312,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17086,16896314,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17087,16896606,dam,North Prong of the Alafia River,310020401,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17088,16896614,dam,North Prong of the Alafia River,310020401,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17089,16896654,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17090,16896714,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17091,16896714,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17092,16896738,dam,North Prong of the Alafia River,310020401,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17093,16896790,dam,South Prong of the Alafia River,310020402,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17094,16896826,dam,Alafia River,310020403,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17096,166743847,dam,Hillsborough River Headwaters,310020502,Hillsborough,3100205,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17097,16907017,dam,Middle Hillsborough River,310020505,Hillsborough,3100205,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17098,16916882,dam,Lower Hillsborough River-Delaney Creek Frontal,310020603,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17099,16916272,dam,Rocky Creek-Sweetwater Creek Frontal,310020602,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17100,16906583,dam,Middle Hillsborough River,310020505,Hillsborough,3100205,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17102,16916816,dam,Moccasin Creek-Double Branch Frontal,310020601,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17103,16918708,dam,Lower Hillsborough River-Delaney Creek Frontal,310020603,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17104,16918144,dam,Lower Hillsborough River-Delaney Creek Frontal,310020603,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17105,16918310,dam,Cockroach Bay-Terra Ceia Bay Frontal,310020605,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17106,16918310,dam,Cockroach Bay-Terra Ceia Bay Frontal,310020605,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17107,16918802,dam,Lower Hillsborough River-Delaney Creek Frontal,310020603,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17108,16918604,dam,Alligator Creek-Salt Creek Frontal,310020606,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17109,16921582,dam,Lower Hillsborough River-Delaney Creek Frontal,310020603,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17110,16944498,dam,Tsala Apopka Lake-Withlacoochee River,310020811,Withlacoochee,3100208,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17111,16944528,dam,Tsala Apopka Lake-Withlacoochee River,310020811,Withlacoochee,3100208,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17112,16949752,dam,Lake Rousseau-Withlacoochee River,310020810,Withlacoochee,3100208,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17120,16949806,dam,South Tsala Apopka Lake-Withlacoochee River,310020809,Withlacoochee,3100208,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17121,18256989,dam,Lower St. Marys River,307020409,St. Marys,3070204,St. Marys-Satilla,30702,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u17122,18256991,dam,Lower St. Marys River,307020409,St. Marys,3070204,St. Marys-Satilla,30702,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u17123,18257785,dam,Lower St. Marys River,307020409,St. Marys,3070204,St. Marys-Satilla,30702,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u17129,20112946,dam,St. Sebastian River-Vero Beach Main Canal Frontal,308020303,Vero Beach,3080203,East Florida Coastal,30802,St. Johns,308,South Atlantic-Gulf Region,3
u17131,933090058,dam,East Lake Tohopekaliga,309010101,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17132,21476638,dam,East Lake Tohopekaliga,309010101,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17134,21477784,dam,Big Bend Swamp,309010109,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17135,21477808,dam,Big Bend Swamp,309010109,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17136,21477884,dam,Big Bend Swamp,309010109,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17137,21478060,dam,Lake Tohopekaliga,309010104,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17138,21481702,dam,Lake Marian,309010110,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17139,21482052,dam,Buttermilk Slough-Kissimmee River,309010114,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17140,21483596,dam,Pine Island Slough-Kissimmee River,309010115,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17143,21483998,dam,Lake Marian,309010110,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17144,21489440,dam,Lake Okeechobee-Kissimmee River,309010121,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17145,21489426,dam,Lake Okeechobee-Kissimmee River,309010121,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17146,21489454,dam,Lake Okeechobee-Kissimmee River,309010121,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17147,21491628,dam,Arbuck le Creek,309010118,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17148,21491910,dam,Lake Okeechobee-Kissimmee River,309010121,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17149,21491662,dam,Josephine Creek,309010117,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17150,21491800,dam,Istokpoga Creek-Kissimmee River,309010119,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17151,21491892,dam,Lake Okeechobee-Kissimmee River,309010121,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u17152,27683990,dam,Cypress Creek-Hillsborough River,310020504,Hillsborough,3100205,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17153,166758473,dam,North Prong of the Alafia River,310020401,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17154,166743843,dam,Middle Hillsborough River,310020505,Hillsborough,3100205,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u17155,166758497,dam,Anclote River,310020705,Crystal-Pithlachascotee,3100207,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u19072,166743847,dam,Hillsborough River Headwaters,310020502,Hillsborough,3100205,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u19074,16918144,dam,Lower Hillsborough River-Delaney Creek Frontal,310020603,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u19076,21489440,dam,Lake Okeechobee-Kissimmee River,309010121,Kissimmee,3090101,Kissimmee,30901,Southern Florida,309,South Atlantic-Gulf Region,3
u18031,16660547,dam,Black Creek-St. Johns River,308010311,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u18226,16636378,dam,Palatlakaha River,308010201,Oklawaha,3080102,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u18281,16894180,dam,North Prong of the Alafia River,310020401,Alafia,3100204,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u18364,16916824,dam,Rocky Creek-Sweetwater Creek Frontal,310020602,Tampa Bay,3100206,Tampa Bay,31002,Peace-Tampa Bay,310,South Atlantic-Gulf Region,3
u18872,16636656,dam,Palatlakaha River,308010201,Oklawaha,3080102,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u18885,933080191,dam,Palatlakaha River,308010201,Oklawaha,3080102,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u19873,16658741,dam,North Fork of Black Creek,308010310,Lower St. Johns,3080103,St. Johns,30801,St. Johns,308,South Atlantic-Gulf Region,3
u20193,2287099,dam,Alligator Creek-Aucilla River,311010304,Aucilla,3110103,Aucilla-Waccasassa,31101,Suwannee,311,South Atlantic-Gulf Region,3
u20528,2285321,dam,Alligator Creek-Aucilla River,311010304,Aucilla,3110103,Aucilla-Waccasassa,31101,Suwannee,311,South Atlantic-Gulf Region,3
u8680,1047133,dam,Upper Middle Oconee River,307010101,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8681,1047697,dam,Mulberry River,307010102,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8682,1048547,dam,Mulberry River,307010102,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8683,1052605,dam,Appalachee River-upper,307010108,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8684,1049675,dam,Lower Middle Oconee River,307010103,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8685,1049715,dam,Lower Middle Oconee River,307010103,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8686,1052425,dam,Lower Middle Oconee River,307010103,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8687,1049785,dam,Appalachee River-upper,307010108,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8688,1052651,dam,Lower Middle Oconee River,307010103,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8689,1049935,dam,Lower Middle Oconee River,307010103,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8690,1049995,dam,Lower Appalachee River,307010110,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8691,1050179,dam,Lower Appalachee River,307010110,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8692,1050841,dam,Hard Labor Creek,307010109,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8693,1052847,dam,Hard Labor Creek,307010109,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8694,1051333,dam,Upper Little River,307010114,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8695,1052545,dam,Lake Oconee,307010113,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8696,1052933,dam,Upper Little River,307010114,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8697,1052079,dam,Big Creek-Oconee River,307010106,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8698,1049701,dam,Big Creek-Oconee River,307010106,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8699,1052415,dam,Appalachee River-upper,307010108,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8700,1052525,dam,Hard Labor Creek,307010109,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8701,1052527,dam,Hard Labor Creek,307010109,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8702,1051657,dam,Upper Little River,307010114,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8703,1052589,dam,Lower North Oconee River,307010105,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8704,1052597,dam,Big Creek-Oconee River,307010106,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8705,1052611,dam,Lower North Oconee River,307010105,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8706,1052649,dam,Lower Middle Oconee River,307010103,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8707,1050123,dam,Big Creek-Oconee River,307010106,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8708,1053765,dam,Shoulderbone Creek,307010112,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8709,1051837,dam,Lake Oconee,307010113,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8710,1055125,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8711,1055205,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8712,1055313,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8713,1055495,dam,Lower Little River,307010115,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8714,1056033,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8715,1056239,dam,Shoulderbone Creek,307010112,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8716,1056253,dam,Oconee River-Lake Sinclair,307010118,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8717,1055145,dam,Lower Little River,307010115,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8718,1057429,dam,Lake Oconee,307010113,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8719,1057449,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8720,1055179,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8721,1055525,dam,Upper Little River,307010114,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8722,1057521,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8723,1057527,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8724,1057655,dam,Big Cedar Creek,307010117,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8725,1057869,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8726,1057911,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8727,1057977,dam,Oconee River-Lake Sinclair,307010118,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8728,1058001,dam,Murder Creek,307010116,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8729,1058087,dam,Big Cedar Creek,307010117,Upper Oconee,3070101,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8730,1942025,dam,Keg Creek-Buffalo Creek,307010204,Lower Oconee,3070102,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8731,1942241,dam,Keg Creek-Buffalo Creek,307010204,Lower Oconee,3070102,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8732,1943159,dam,Fishing Creek-Oconee River,307010201,Lower Oconee,3070102,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8733,1943939,dam,Fishing Creek-Oconee River,307010201,Lower Oconee,3070102,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8734,1943977,dam,Fishing Creek-Oconee River,307010201,Lower Oconee,3070102,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8735,1943635,dam,Fishing Creek-Oconee River,307010201,Lower Oconee,3070102,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
u8736,1943805,dam,Fishing Creek-Oconee River,307010201,Lower Oconee,3070102,Altamaha,30701,Altamaha-St. Marys,307,South Atlantic-Gulf Region,3
