UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
u40019,10549808,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40020,10548656,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40021,10548666,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40022,10548682,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40023,10548684,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40024,10549834,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40025,10549896,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40026,10549038,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40027,10549082,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40028,10549492,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40029,10549514,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40030,10549636,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40031,10549652,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40032,10549670,dam,Upper North Fork Edisto River,305020301,North Fork Edisto,3050203,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40033,10549688,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40034,10549722,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40035,10549748,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40036,10549782,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40037,10549838,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40038,10548620,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40039,10549852,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40040,10549876,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40041,10549886,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40042,10548712,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40043,10550026,dam,Middle South Fork Edisto River,305020402,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40044,10550154,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u40045,10550164,dam,Upper South Fork Edisto River,305020401,South Fork Edisto,3050204,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
