143.11,Total functional habitat (sq_km),,,,,,
1045.92,Maximum habitat (sq_km),,,,,,
0,Channel width threshold (m),,,,,,
0,Slope threshold (m/m),,,,,,
0,Omit tidal reaches,,,,,,
UNIQUE_ID, type, catchmentID, habitat_sqkm, habitatSegment_sqkm, functional_habitatSegment_sqkm, PassageToHabitat, Decision
CT_11606,dam,6149509,0.01018622,0.01018622,0,0,keep
CT_11607,dam,6148503,3.950517565,0.051620417,0,0,keep
CT_11608,dam,6148491,0.022204446,0.019615797,0,0,keep
CT_11610,dam,6148467,0.014977835,0.014977835,0,0,keep
CT_11612,dam,6148529,0.005222361,0.005222361,0,0,keep
CT_11613,dam,6148479,0.028353468,0.018167248,0,0,keep
CT_11615,dam,6148479,0.028353468,0.018167248,0,0,keep
CT_11616,dam,6148509,0.073421024,0.012223962,0,0,keep
CT_11701,dam,7731811,0.114640024,0.038771993,0,0,keep
CT_11703,dam,7731601,0.048235781,0.048235781,0,0,keep
CT_11704,dam,7731641,0.188318995,0.10874922,0,0,keep
CT_11709,dam,7731727,0.004971712,0.004971712,0,0,keep
CT_11715,dam,7731661,0.008141501,0.008141501,0,0,keep
CT_11718,dam,7731627,0.003211243,0.003211243,0,0,keep
CT_11722,dam,7731561,0.007256387,0.007256387,0,0,keep
CT_11726,dam,7731661,0.008141501,0.008141501,0,0,keep
CT_11732,dam,7731551,0.008943701,0.005902945,0,0,keep
CT_11733,dam,7731499,0.003040756,0.003040756,0,0,keep
CT_11734,dam,7731601,0.048235781,0.048235781,0,0,keep
CT_11735,dam,7731681,0.074241041,0.02600526,0,0,keep
CT_11737,dam,7731809,0.00854493,0.00854493,0,0,keep
CT_11738,dam,7731615,0.004914497,0.001703255,0,0,keep
CT_11741,dam,7733227,0.161930921,0.038745967,0,0,keep
CT_11801,dam,7731703,0.063647442,0.004106282,0,0,keep
CT_11804,dam,7731481,0.003690772,0.003690772,0,0,keep
CT_11805,dam,7731487,0.010027278,0.006336505,0,0,keep
CT_11806,dam,7731679,0.05954116,0.027324221,0,0,keep
CT_11811,dam,7731679,0.05954116,0.027324221,0,0,keep
CT_11813,dam,7731593,0.032216939,0.011015812,0,0,keep
CT_11814,dam,7731755,0.00555434,0.00555434,0,0,keep
CT_11816,dam,7731509,0.012279592,0.008588819,0,0,keep
CT_11842,dam,7731761,0.012220589,0.003211983,0,0,keep
CT_11843,dam,7731753,0.009008606,0.003454267,0,0,keep
CT_11854,dam,7731521,0.027113328,0.012238035,0,0,keep
CT_11857,dam,7733241,0.008349622,0.008349622,0,0,keep
CT_11858,dam,7731717,0.021201128,0.021201128,0,0,keep
CT_11864,dam,7733241,0.008349622,0.008349622,0,0,keep
CT_11865,dam,7733241,0.008349622,0.008349622,0,0,keep
CT_11867,dam,7717458,0.008588107,0.008588107,0,0,keep
CT_11901,dam,7700312,0.02007891,0.02007891,0,0,keep
CT_12001,dam,7713732,0.009931462,0.009931462,0,0,keep
CT_12003,dam,7713746,2.061953627,0.969505082,0,0,keep
CT_12006,dam,7713228,0.051418105,0.051418105,0,0,keep
CT_12007,dam,7713174,0.028501521,0.004166792,0,0,keep
CT_12009,dam,7713228,0.051418105,0.051418105,0,0,keep
CT_1204,dam,6162651,0.005363339,0.005363339,0,0,keep
CT_1205,dam,7700134,0.012855703,0.012855703,0,0,keep
CT_1206,dam,7700754,0.022842526,0.022842526,0,0,keep
CT_12101,dam,7702046,0.022893835,0.022893835,0,0,keep
CT_12103,dam,6170096,0.008150546,0.008150546,0,0,keep
CT_12104,dam,7702046,0.022893835,0.022893835,0,0,keep
CT_12108,dam,7702046,0.022893835,0.022893835,0,0,keep
CT_12109,dam,7702146,0.011641043,0.011641043,0,0,keep
CT_12112,dam,7701968,0.032951471,0.017242174,0,0,keep
CT_12114,dam,7702054,0.044365085,0.014924772,0,0,keep
CT_12115,dam,7702096,0.006546478,0.006546478,0,0,keep
CT_12116,dam,7700546,0.015709297,0.015709297,0,0,keep
CT_1214,dam,6162651,0.005363339,0.005363339,0,0,keep
CT_12201,dam,7711916,0.010684854,0.010684854,0,0,keep
CT_12203,dam,7710240,0.016628209,0.016628209,0,0,keep
CT_12204,dam,7710456,0.013428324,0.013428324,0,0,keep
CT_12205,dam,7710092,0.01070416,0.01070416,0,0,keep
CT_12205a,dam,7710112,0.038433499,0.025005175,0,0,keep
CT_12206,dam,7711986,0.023875244,0.023875244,0,0,keep
CT_12210,dam,7711890,0.009018528,0.004146636,0,0,keep
CT_12211,dam,7711994,0.027060088,0.027060088,0,0,keep
CT_12213,dam,7711842,0.057101972,0.018668473,0,0,keep
CT_12214,dam,7711842,0.057101972,0.018668473,0,0,keep
CT_12216,dam,7711970,0.348554722,0.241324628,0,0,keep
CT_12218,dam,7711916,0.010684854,0.010684854,0,0,keep
CT_12220,dam,7713778,0.004871892,0.004871892,0,0,keep
CT_12226,dam,7711974,0.004946704,0.004946704,0,0,keep
CT_12228,dam,7711974,0.004946704,0.004946704,0,0,keep
CT_12231,dam,7711886,0.014773875,0.014773875,0,0,keep
CT_12301,dam,6162711,0.010330165,0.010330165,0,0,keep
CT_12304,dam,6163137,0.031216525,0.031216525,0,0,keep
CT_12401,dam,7718296,0.01601452,0.01601452,0,0,keep
CT_12404,dam,7717102,0.088672007,0.040118994,0,0,keep
CT_12405,dam,7717320,4.11716498,1.560291051,0,0,keep
CT_12406,dam,7717096,0.155301511,0.017016159,0,0,keep
CT_12407,dam,7717102,0.088672007,0.040118994,0,0,keep
CT_12408,dam,7717096,0.155301511,0.017016159,0,0,keep
CT_12410,dam,7718138,0.008151429,0.008151429,0,0,keep
CT_12414,dam,7717096,0.155301511,0.017016159,0,0,keep
CT_12501,dam,7713838,0.011510447,0.011510447,0,0,keep
CT_12505,dam,7713820,0.070828264,0.043768176,0,0,keep
CT_12506,dam,7712066,0.009501574,0.009501574,0,0,keep
CT_12508,dam,7713850,0.002340124,0.002340124,0,0,keep
CT_12511,dam,7714490,0.008308063,0.008308063,0,0,keep
CT_12516,dam,7712138,0.007541597,0.005201473,0,0,keep
CT_12601,dam,7717690,0.00648638,0.00648638,0,0,keep
CT_12602,dam,7718458,0.066334246,0.066334246,0,0,keep
CT_12604,dam,7717646,0.055747894,0.030259169,0,0,keep
CT_12605,dam,7717552,0.011570491,0.011570491,0,0,keep
CT_12607,dam,7717666,0.094566196,0.038818302,0,0,keep
CT_12609,dam,7717682,0.252115695,0.069317628,0,0,keep
CT_12615,dam,7717982,0.29415937,0.042043675,0,0,keep
CT_12628,dam,7717666,0.094566196,0.038818302,0,0,keep
CT_12630,dam,7717982,0.29415937,0.042043675,0,0,keep
CT_12631,dam,7717626,0.088231871,0.021897625,0,0,keep
CT_12711,dam,7713132,0.007163036,0.007163036,0,0,keep
CT_12712,dam,7713132,0.007163036,0.007163036,0,0,keep
CT_12714,dam,7713714,0.033464984,0.033464984,0,0,keep
CT_12801,dam,6109511,0.005853728,0.001898894,0,0,keep
CT_12802,dam,6109449,0.06476734,0.06476734,0,0,keep
CT_12803,dam,6109183,0.0941225,0.029355161,0,0,keep
CT_12805,dam,6109221,0.009590311,0.009590311,0,0,keep
CT_12807,dam,6109131,0.003954834,0.003954834,0,0,keep
CT_12813,dam,6109183,0.0941225,0.029355161,0,0,keep
CT_12820,dam,6109221,0.009590311,0.009590311,0,0,keep
CT_12904,dam,7699926,0.027811499,0.027811499,0,0,keep
CT_12906,dam,7699926,0.027811499,0.027811499,0,0,keep
CT_12907,dam,7700880,0.020601575,0.014952498,0,0,keep
CT_12908,dam,7700698,0.654814107,0.393356063,0,0,keep
CT_13001,dam,7718152,23.94299954,2.859357109,0,0,keep
CT_13002,dam,7718056,0.087465457,0.026263329,0,0,keep
CT_13003,dam,7718066,0.009549636,0.009549636,0,0,keep
CT_13004,dam,7718032,0.037782998,0.018244611,0,0,keep
CT_13006,dam,7716614,0.006983855,0.006983855,0,0,keep
CT_13007,dam,7716742,0.014759113,0.014759113,0,0,keep
CT_1301,dam,6168288,0.345291766,0.020031534,0,0,keep
CT_13012,dam,7717916,0.995605231,0.189904205,0,0,keep
CT_13013,dam,7713320,0.019538387,0.019538387,0,0,keep
CT_1302,dam,6168530,0.620013867,0.113165033,0,0,keep
CT_13027,dam,7716614,0.006983855,0.006983855,0,0,keep
CT_13033,dam,7716612,0.010598532,0.003614677,0,0,keep
CT_1305,dam,6168342,0.021515778,0.021515778,0,0,keep
CT_1309,dam,6168326,0.071321996,0.049806218,0,0,keep
CT_13104,dam,6174610,0.027961955,0.027961955,0,0,keep
CT_13106,dam,7701456,0.003068595,0.003068595,0,0,keep
CT_13107,dam,6174434,0.13077656,0.056257569,0,0,keep
CT_13108,dam,6174608,0.036215592,0.026102704,0,0,keep
CT_13109,dam,6174424,0.116119895,0.064627821,0,0,keep
CT_13110,dam,6174610,0.027961955,0.027961955,0,0,keep
CT_13116,dam,7700368,0.007799663,0.004731068,0,0,keep
CT_13121,dam,6174404,0.024073679,0.024073679,0,0,keep
CT_13124,dam,6174624,0.022566337,0.022566337,0,0,keep
CT_13126,dam,6174430,0.004763129,0.004763129,0,0,keep
CT_13201,dam,7700090,0.011709575,0.002737653,0,0,keep
CT_13204,dam,7700056,0.016493141,0.016493141,0,0,keep
CT_13205,dam,7700056,0.016493141,0.016493141,0,0,keep
CT_13211,dam,7700084,0.057583431,0.057583431,0,0,keep
CT_13212,dam,7700084,0.057583431,0.057583431,0,0,keep
CT_13213,dam,7700096,0.029989756,0.029989756,0,0,keep
CT_13214,dam,7700096,0.029989756,0.029989756,0,0,keep
CT_13215,dam,7700096,0.029989756,0.029989756,0,0,keep
CT_13218,dam,7700958,0.111251204,0.023678016,0,0,keep
CT_13219,dam,7700064,0.009908093,0.009908093,0,0,keep
CT_13220,dam,7700064,0.009908093,0.009908093,0,0,keep
CT_13302,dam,6162721,0.329783228,0.028966838,0,0,keep
CT_13303,dam,6162737,0.376406405,0.046623177,0,0,keep
CT_13304,dam,6163233,0.442504953,0.058152874,0,0,keep
CT_13305,dam,6162741,0.08887818,0.079752403,0,0,keep
CT_13306,dam,6162741,0.08887818,0.079752403,0,0,keep
CT_13310,dam,6162741,0.08887818,0.079752403,0,0,keep
CT_13401,dam,6162351,0.014864161,0.014864161,0,0,keep
CT_13402,dam,6162349,0.010317597,0.010317597,0,0,keep
CT_13403,dam,6162393,0.012645406,0.012645406,0,0,keep
CT_13407,dam,6162905,0.115197147,0.034764822,0,0,keep
CT_13408,dam,6163011,0.058826255,0.039218231,0,0,keep
CT_13409,dam,6163039,0.130567608,0.02448731,0,0,keep
CT_13410,dam,6163043,0.139798531,0.009230923,0,0,keep
CT_13411,dam,6163029,0.106080298,0.034207232,0,0,keep
CT_13414,dam,6163049,0.240354843,0.063689708,0,0,keep
CT_13416,dam,6160391,0.007508388,0.007508388,0,0,keep
CT_13417,dam,6163017,0.071873066,0.013046811,0,0,keep
CT_13418,dam,6162395,0.005499255,0.005499255,0,0,keep
CT_13419,dam,6162365,0.033473048,0.015328387,0,0,keep
CT_13421,dam,6162387,0.262141563,0.021786719,0,0,keep
CT_13422,dam,6163051,0.145205602,0.005407071,0,0,keep
CT_13427,dam,6163027,0.043351469,0.017248199,0,0,keep
CT_13428,dam,6159855,0.00856211,0.001053723,0,0,keep
CT_13434,dam,6160393,0.045856791,0.045856791,0,0,keep
CT_13435,dam,6163025,0.080432325,0.034575534,0,0,keep
CT_13438,dam,6162351,0.014864161,0.014864161,0,0,keep
CT_13440,dam,6162365,0.033473048,0.015328387,0,0,keep
CT_13447,dam,6163367,0.012937383,0.004375273,0,0,keep
CT_13450,dam,6163041,0.02799494,0.002813182,0,0,keep
CT_13451,dam,7699952,0.005649077,0.005649077,0,0,keep
CT_13501,dam,7734369,0.23664114,0.05674719,0,0,keep
CT_13502,dam,7733301,0.13064036,0.099286647,0,0,keep
CT_13503,dam,7733941,0.180042525,0.16222869,0,0,keep
CT_13504,dam,7732577,0.012691973,0.003388414,0,0,keep
CT_13506,dam,7732675,0.009644712,0.009644712,0,0,keep
CT_13510,dam,7732527,0.019420733,0.005920911,0,0,keep
CT_13511,dam,7732527,0.019420733,0.005920911,0,0,keep
CT_13516,dam,7733903,0.013161164,0.002156959,0,0,keep
CT_13521,dam,7732849,0.302694866,0.06365826,0,0,keep
CT_13525,dam,7732737,0.026856044,0.006565327,0,0,keep
CT_13526,dam,7732795,0.319288816,0.04614692,0,0,keep
CT_13527,dam,7732837,0.332892017,0.013603201,0,0,keep
CT_13529,dam,7732675,0.009644712,0.009644712,0,0,keep
CT_13541,dam,7732587,0.010291378,0.010291378,0,0,keep
CT_13542,dam,7732423,0.008922399,0.008922399,0,0,keep
CT_13544,dam,7733847,0.013499822,0.004577423,0,0,keep
CT_13546,dam,7732595,0.031612287,0.012191554,0,0,keep
CT_13551,dam,7733887,0.011004205,0.000712827,0,0,keep
CT_13552,dam,7732693,0.020290717,0.007129553,0,0,keep
CT_13555,dam,7732539,0.009303558,0.009303558,0,0,keep
CT_13558,dam,7733045,0.439093892,0.106201875,0,0,keep
CT_13560,dam,7732725,0.207424318,0.027381793,0,0,keep
CT_13601,dam,6149621,0.430572972,0.061649753,0,0,keep
CT_13602,dam,6140274,0.018971141,0.018971141,0,0,keep
CT_13603,dam,6148803,0.06375072,0.043851507,0,0,keep
CT_13604,dam,6148819,0.073290546,0.009539826,0,0,keep
CT_13605,dam,6148957,0.368923219,0.309686509,0,0,keep
CT_13607,dam,6149355,0.167276629,0.093986083,0,0,keep
CT_13608,dam,6139946,0.020251154,0.020251154,0,0,keep
CT_13701,dam,6168932,0.015557107,0.002427447,0,0,keep
CT_13703,dam,6168934,0.044687193,0.004756071,0,0,keep
CT_13706,dam,6168786,0.024873402,0.024873402,0,0,keep
CT_13708,dam,6168796,0.039931122,0.01505772,0,0,keep
CT_13709,dam,6168832,0.006026083,0.006026083,0,0,keep
CT_13710,dam,6168832,0.006026083,0.006026083,0,0,keep
CT_13712,dam,6168930,0.066851327,0.059128622,0,0,keep
CT_13719,dam,6168948,0.020578364,0.005021256,0,0,keep
CT_13722,dam,6168758,0.007722705,0.007722705,0,0,keep
CT_13724,dam,6168800,0.01312966,0.01312966,0,0,keep
CT_13801,dam,7717710,0.015477724,0.008991344,0,0,keep
CT_13802,dam,7717730,0.047456673,0.031978949,0,0,keep
CT_13803,dam,7717756,0.004368988,0.004368988,0,0,keep
CT_13805,dam,7717728,0.049984145,0.002527472,0,0,keep
CT_13807,dam,7717756,0.004368988,0.004368988,0,0,keep
CT_13808,dam,7733589,0.013579691,0.013579691,0,0,keep
CT_13902,dam,7698202,0.007733981,0.007733981,0,0,keep
CT_13906,dam,7700904,0.406586934,0.357991258,0,0,keep
CT_13907,dam,7700700,0.012005075,0.012005075,0,0,keep
CT_13908,dam,7698286,0.016384552,0.016384552,0,0,keep
CT_14001,dam,7713640,1.190292258,0.433317746,0,0,keep
CT_14002,dam,7713680,0.18991049,0.096754776,0,0,keep
CT_14007,dam,7713680,0.18991049,0.096754776,0,0,keep
CT_14008,dam,7713662,0.042703786,0.015935752,0,0,keep
CT_1401,dam,6178256,0.02441163,0.014672799,0,0,keep
CT_1406,dam,6177950,0.010230514,0.010230514,0,0,keep
CT_1407,dam,6177600,0.165616411,0.104179585,0,0,keep
CT_1410,dam,6178232,0.002130891,0.002130891,0,0,keep
CT_14101,dam,6148415,2.32527771,0.320813514,0,0,keep
CT_14102,dam,6149479,1.423638877,0.10064504,0,0,keep
CT_14103,dam,6148319,1.207949924,0.084415795,0,0,keep
CT_14104,dam,6149449,0.209019839,0.158217661,0,0,keep
CT_14105,dam,6149425,0.004055619,0.004055619,0,0,keep
CT_14106,dam,6145047,1.123534129,0.034022525,0,0,keep
CT_14107,dam,6149435,0.022337727,0.000866669,0,0,keep
CT_14108,dam,6148379,1.283377508,0.063122869,0,0,keep
CT_14109,dam,6148321,0.012304715,0.012304715,0,0,keep
CT_1411,dam,6177892,0.00760794,0.00760794,0,0,keep
CT_14110,dam,6144545,0.016811992,0.011841318,0,0,keep
CT_14111,dam,6148337,0.014628753,0.014628753,0,0,keep
CT_14112,dam,6149427,0.006955248,0.000591305,0,0,keep
CT_14113,dam,6149429,0.010914605,0.010914605,0,0,keep
CT_14114,dam,6149405,0.015305815,0.015305815,0,0,keep
CT_14115,dam,6148359,0.007565289,0.007565289,0,0,keep
CT_14116,dam,6144545,0.016811992,0.011841318,0,0,keep
CT_14118,dam,6148315,0.005442272,0.005442272,0,0,keep
CT_14120,dam,6148367,0.021471058,0.002991164,0,0,keep
CT_14121,dam,6148339,0.006363944,0.006363944,0,0,keep
CT_14123,dam,6149467,0.010323353,0.010323353,0,0,keep
CT_14125,dam,6145133,1.990895632,0.199490887,0,0,keep
CT_14126,dam,6144501,0.004970674,0.004970674,0,0,keep
CT_14129,dam,6149797,0.222092318,0.007712051,0,0,keep
CT_14130,dam,6144551,0.008126292,0.008126292,0,0,keep
CT_14131,dam,6148423,0.214380267,0.005360429,0,0,keep
CT_14201,dam,6162417,0.01226228,0.01226228,0,0,keep
CT_14202,dam,6162515,0.026851532,0.026851532,0,0,keep
CT_14206,dam,6162473,0.010440054,0.010440054,0,0,keep
CT_14207,dam,6162449,0.014848424,0.014848424,0,0,keep
CT_14208,dam,6162925,0.036828604,0.021980181,0,0,keep
CT_14213,dam,6163095,0.074989851,0.00650726,0,0,keep
CT_14215,dam,7700006,0.011779792,0.011779792,0,0,keep
CT_14216,dam,6162925,0.036828604,0.021980181,0,0,keep
CT_14217,dam,6162473,0.010440054,0.010440054,0,0,keep
CT_14218,dam,6163281,0.068482591,0.031653986,0,0,keep
CT_14301,dam,7713496,0.133432475,0.128308967,0,0,keep
CT_14302,dam,7714510,0.038835651,0.033712144,0,0,keep
CT_14303,dam,7712262,0.026978814,0.001555195,0,0,keep
CT_14304,dam,7713822,0.222143049,0.076097827,0,0,keep
CT_14305,dam,7712090,0.043990441,0.005154789,0,0,keep
CT_14306,dam,7713836,0.332128224,0.083006361,0,0,keep
CT_14308,dam,6111515,0.000679229,0.000679229,0,0,keep
CT_14309,dam,7712150,0.007377402,0.007377402,0,0,keep
CT_14310,dam,7712250,0.025423619,0.025423619,0,0,keep
CT_14314,dam,7713532,0.131779326,0.12093727,0,0,keep
CT_14315,dam,7712362,0.029226163,0.029226163,0,0,keep
CT_14320,dam,6111215,0.028194811,0.027515582,0,0,keep
CT_14322,dam,7713532,0.131779326,0.12093727,0,0,keep
CT_14323,dam,7712386,0.093831877,0.070159198,0,0,keep
CT_14324,dam,7713758,0.023577602,0.023577602,0,0,keep
CT_14401,dam,7733459,0.031480469,0.031480469,0,0,keep
CT_14403,dam,7733489,0.010664621,0.010664621,0,0,keep
CT_14407,dam,7731901,0.024085977,0.013421356,0,0,keep
CT_14412,dam,7731987,0.00626231,0.00626231,0,0,keep
CT_14420,dam,7731649,0.078238113,0.010600015,0,0,keep
CT_14424,dam,7731697,0.100385545,0.022147432,0,0,keep
CT_14425,dam,7731987,0.00626231,0.00626231,0,0,keep
CT_14501,dam,6163365,0.042724255,0.007312683,0,0,keep
CT_14502,dam,6159827,0.012248825,0.012248825,0,0,keep
CT_14503,dam,6160381,0.004472365,0.004472365,0,0,keep
CT_14504,dam,6163019,0.02610327,0.021630905,0,0,keep
CT_14506,dam,6162347,0.01966093,0.01966093,0,0,keep
CT_14507,dam,6163007,0.019894263,0.000233333,0,0,keep
CT_14508,dam,6163005,0.049824447,0.007100192,0,0,keep
CT_14509,dam,6159841,0.027971175,0.01572235,0,0,keep
CT_14512,dam,6147029,0.031603309,0.031603309,0,0,keep
CT_14516,dam,6163335,0.003900098,0.003900098,0,0,keep
CT_14519,dam,6147043,0.010416793,0.007235759,0,0,keep
CT_14522,dam,6147049,0.003181034,0.003181034,0,0,keep
CT_14601,dam,7700730,0.168245265,0.045315729,0,0,keep
CT_14602,dam,7700920,0.11209482,0.086610226,0,0,keep
CT_14603,dam,7700080,0.079835103,0.009142403,0,0,keep
CT_14604,dam,7700038,0.115931065,0.003836245,0,0,keep
CT_14606,dam,7701432,0.122929536,0.006998471,0,0,keep
CT_14607,dam,7700738,0.087727218,0.007892115,0,0,keep
CT_14608,dam,7700076,0.0706927,0.003150363,0,0,keep
CT_14612,dam,7700938,0.013583025,0.000727323,0,0,keep
CT_14613,dam,7700068,0.028579355,0.018319155,0,0,keep
CT_14616,dam,7700928,0.0102602,0.0102602,0,0,keep
CT_14617,dam,7700734,0.012372085,0.012372085,0,0,keep
CT_14618,dam,7700734,0.012372085,0.012372085,0,0,keep
CT_14619,dam,7700734,0.012372085,0.012372085,0,0,keep
CT_14620,dam,7700734,0.012372085,0.012372085,0,0,keep
CT_14621,dam,7700730,0.168245265,0.045315729,0,0,keep
CT_14622,dam,7700730,0.168245265,0.045315729,0,0,keep
CT_14623,dam,7700730,0.168245265,0.045315729,0,0,keep
CT_14624,dam,7700730,0.168245265,0.045315729,0,0,keep
CT_14627,dam,7700134,0.012855703,0.012855703,0,0,keep
CT_14701,dam,6140068,0.014694788,0.014694788,0,0,keep
CT_14702,dam,6149101,0.206105771,0.013427404,0,0,keep
CT_14703,dam,6149663,0.018021325,0.018021325,0,0,keep
CT_14704,dam,6149837,0.185436274,0.084201845,0,0,keep
CT_14705,dam,6149381,0.02635285,0.02635285,0,0,keep
CT_14706,dam,6149093,0.192678367,0.007242094,0,0,keep
CT_14708,dam,6149389,0.032286323,0.020876397,0,0,keep
CT_14709,dam,6149381,0.02635285,0.02635285,0,0,keep
CT_14712,dam,6149387,0.042595255,0.016594281,0,0,keep
CT_14713,dam,6149089,0.026000974,0.007979649,0,0,keep
CT_14716,dam,6140338,0.022651785,0.002400631,0,0,keep
CT_14721,dam,6149197,0.007604105,0.007604105,0,0,keep
CT_14727,dam,6149197,0.007604105,0.007604105,0,0,keep
CT_14728,dam,6149197,0.007604105,0.007604105,0,0,keep
CT_14729,dam,6149197,0.007604105,0.007604105,0,0,keep
CT_14730,dam,6149197,0.007604105,0.007604105,0,0,keep
CT_14737,dam,6149137,0.011409926,0.011409926,0,0,keep
CT_14801,dam,6176980,0.008716065,0.008716065,0,0,keep
CT_14802,dam,6176924,1.014966068,0.112028304,0,0,keep
CT_14804,dam,6176954,0.009089027,0.009089027,0,0,keep
CT_14805,dam,6178032,0.071689694,0.032815237,0,0,keep
CT_14809,dam,6176996,0.006585381,0.006585381,0,0,keep
CT_14812,dam,6176986,0.011938004,0.002848977,0,0,keep
CT_14813,dam,6178316,0.119245015,0.004668155,0,0,keep
CT_14814,dam,6177116,0.11457686,0.042887166,0,0,keep
CT_14815,dam,6177134,0.007335193,0.007335193,0,0,keep
CT_14816,dam,6176970,0.006031979,0.006031979,0,0,keep
CT_14817,dam,6176956,0.00871023,0.00871023,0,0,keep
CT_14818,dam,6177810,0.026936453,0.020351071,0,0,keep
CT_14822,dam,6177810,0.026936453,0.020351071,0,0,keep
CT_14823,dam,6177816,1.198072623,0.155280342,0,0,keep
CT_14825,dam,6177040,0.007736663,0.007736663,0,0,keep
CT_14826,dam,6177046,0.009626752,0.009626752,0,0,keep
CT_14828,dam,6177040,0.007736663,0.007736663,0,0,keep
CT_14829,dam,6177040,0.007736663,0.007736663,0,0,keep
CT_14832,dam,6177040,0.007736663,0.007736663,0,0,keep
CT_14834,dam,6177046,0.009626752,0.009626752,0,0,keep
CT_14835,dam,6177814,0.011309018,0.011309018,0,0,keep
CT_14836,dam,6176970,0.006031979,0.006031979,0,0,keep
CT_14837,dam,6177096,0.007571721,0.007571721,0,0,keep
CT_14840,dam,6176954,0.009089027,0.009089027,0,0,keep
CT_14901,dam,7713918,0.075747495,0.037807567,0,0,keep
CT_14902,dam,7712618,0.005796832,0.005796832,0,0,keep
CT_14904,dam,7712584,0.031170599,0.031170599,0,0,keep
CT_14905,dam,7713570,0.029021765,0.016616638,0,0,keep
CT_14907,dam,7712518,0.012405127,0.012405127,0,0,keep
CT_14910,dam,7712584,0.031170599,0.031170599,0,0,keep
CT_14911,dam,7712618,0.005796832,0.005796832,0,0,keep
CT_14912,dam,7722748,0.404078906,0.196020322,0,0,keep
CT_14913,dam,7713676,0.03479362,0.03479362,0,0,keep
CT_15001,dam,7712728,0.122729045,0.017804632,0,0,keep
CT_15005,dam,7712724,0.008535967,0.008535967,0,0,keep
CT_15008,dam,7714036,0.104924413,0.067956982,0,0,keep
CT_1501,dam,7733571,0.262494107,0.130628093,0,0,keep
CT_15011,dam,7712908,0.018427592,0.018427592,0,0,keep
CT_15013,dam,7712908,0.018427592,0.018427592,0,0,keep
CT_15014,dam,7712860,0.004956725,0.004956725,0,0,keep
CT_15015,dam,7712918,0.011115229,0.011115229,0,0,keep
CT_15019,dam,7713730,0.047946252,0.02936866,0,0,keep
CT_1502,dam,7732079,0.024418612,0.01395588,0,0,keep
CT_15020,dam,7712922,0.018577592,0.013620867,0,0,keep
CT_15021,dam,7712922,0.018577592,0.013620867,0,0,keep
CT_15022,dam,7712860,0.004956725,0.004956725,0,0,keep
CT_15025,dam,7712798,0.02033356,0.02033356,0,0,keep
CT_15027,dam,7712798,0.02033356,0.02033356,0,0,keep
CT_1503,dam,7733557,0.010462732,0.010462732,0,0,keep
CT_1504,dam,7732071,0.022493866,0.016231556,0,0,keep
CT_1505,dam,7733581,0.024138611,0.001644745,0,0,keep
CT_1506,dam,7732079,0.024418612,0.01395588,0,0,keep
CT_1507,dam,7732079,0.024418612,0.01395588,0,0,keep
CT_1509,dam,7732155,0.028816771,0.001786077,0,0,keep
CT_1510,dam,7732155,0.028816771,0.001786077,0,0,keep
CT_15102,dam,7714106,0.124661348,0.052619627,0,0,keep
CT_15103,dam,7713190,0.225129385,0.100468036,0,0,keep
CT_15106,dam,7713230,0.005780035,0.005780035,0,0,keep
CT_15108,dam,7713230,0.005780035,0.005780035,0,0,keep
CT_1511,dam,7732141,0.027030694,0.002892083,0,0,keep
CT_15122,dam,7713230,0.005780035,0.005780035,0,0,keep
CT_15123,dam,7713230,0.005780035,0.005780035,0,0,keep
CT_15126,dam,7713248,0.014226175,0.014226175,0,0,keep
CT_15127,dam,7713248,0.014226175,0.014226175,0,0,keep
CT_15128,dam,7713734,0.139352426,0.045102243,0,0,keep
CT_15129,dam,7713086,0.143082253,0.044698256,0,0,keep
CT_15201,dam,6170714,0.009787466,0.009787466,0,0,keep
CT_15205,dam,6170214,0.089355357,0.033896498,0,0,keep
CT_15206,dam,6170262,0.014344888,0.014344888,0,0,keep
CT_15208,dam,6170724,0.025193321,0.015405856,0,0,keep
CT_15209,dam,6170258,0.028910174,0.003716853,0,0,keep
CT_15210,dam,6170206,0.055458859,0.00419652,0,0,keep
CT_15211,dam,6170684,0.051262339,0.032013834,0,0,keep
CT_15213,dam,6170770,0.079922396,0.065577508,0,0,keep
CT_15215,dam,6170344,0.008907289,0.008907289,0,0,keep
CT_15218,dam,6170276,0.041275652,0.012365478,0,0,keep
CT_15301,dam,7712754,0.002318929,0.002318929,0,0,keep
CT_15302,dam,7713058,0.011595275,0.011595275,0,0,keep
CT_15304,dam,7714080,0.036707891,0.023923907,0,0,keep
CT_15311,dam,7714046,0.006632538,0.006632538,0,0,keep
CT_15314,dam,7713722,0.009259542,0.009259542,0,0,keep
CT_15315,dam,7714090,0.089124455,0.04082129,0,0,keep
CT_15329,dam,7712876,0.014229619,0.007597081,0,0,keep
CT_15332,dam,7712900,0.012783983,0.012783983,0,0,keep
CT_15333,dam,7712900,0.012783983,0.012783983,0,0,keep
CT_15334,dam,7712900,0.012783983,0.012783983,0,0,keep
CT_15335,dam,7712900,0.012783983,0.012783983,0,0,keep
CT_15401,dam,7703000,0.031441608,0.025412418,0,0,keep
CT_15402,dam,7702422,0.043126605,0.011684997,0,0,keep
CT_15403,dam,6177510,0.012116793,0.012116793,0,0,keep
