90.69,Total functional habitat
162.25,Maximum habitat
0.00,Channel width threshold
0.0,Slope threshold
0,Omit tidal reaches
UNIQUE_ID,type,catchmentID,habitat_sqkm,habitatSegment_sqkm,functional_habitatSegment_sqkm,PassageToHabitat,Decision,HUC6_location,HUC10_location
829720,dam,2030660.0,0.275301891234,0.228045796608,0.114022898304,0.5,keep,Bay of Fundy and Gulf of St. Lawrence (N.S.),Annapolis
971720,dam,3636640.0,3.632402005523,3.632402005523,0.11351256267259376,0.03125,keep,Manicouagan and aux Outardes,Lower aux Outardes
2014170,outlet,2014170.0,0.11411775039,0.1134493658,0.1134493658,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Philip
3621580,outlet,3621580.0,0.11031709676000001,0.11031709676000001,0.11031709676000001,1.0,outlet,Northern Newfoundland,Western White Bay
2042550,outlet,2042550.0,0.10727023055900001,0.10727023055900001,0.10727023055900001,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Roseway
3698300,outlet,3698300.0,0.10466918841100001,0.10466918841100001,0.10466918841100001,1.0,outlet,Betsiamites - Coast,Portneuf
2027670,outlet,2027670.0,0.125092488029,0.10460210810199999,0.10460210810199999,1.0,outlet,Southeastern Atlantic Ocean (N.S.),East and West River Sheet Harbour
765720,dam,3680800.0,1.6732429331220007,1.6732429331220007,0.10457768332012504,0.0625,keep,Saguenay,Lac Saint-Jean - Mistassini
3619000,outlet,3619000.0,0.10306768684699999,0.10306768684699999,0.10306768684699999,1.0,outlet,Gulf of St. Lawrence - Natashquan,Aguanus
3592710,outlet,3592710.0,0.10174741334899999,0.10174741334899999,0.10174741334899999,1.0,outlet,Northern Newfoundland,Canada Bay
2026540,outlet,2026540.0,0.100406868559,0.100406868559,0.100406868559,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Liscomb
586720,dam,3772950.0,0.200346101946,0.200346101946,0.100173050973,0.5,keep,Lower St. Lawrence,Etchemin
2003770,outlet,2003770.0,0.100667322803,0.099796307611,0.099796307611,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Richibucto
3680690,outlet,3680690.0,0.09968444811300001,0.09968444811300001,0.09968444811300001,1.0,outlet,Northern Newfoundland,Port au Port Bay
3653460,outlet,3653460.0,0.096544227142,0.096544227142,0.096544227142,1.0,outlet, , 
3586200,outlet,3586200.0,0.096446783906,0.096446783906,0.096446783906,1.0,outlet,Northern Newfoundland,St. John Bay
