214.63,Total functional habitat
1045.92,Maximum habitat
0.00,Channel width threshold
0.0,Slope threshold
0,Omit tidal reaches
UNIQUE_ID,type,catchmentID,habitat_sqkm,habitatSegment_sqkm,functional_habitatSegment_sqkm,PassageToHabitat,Decision
CT_4505,dam,6170308.0,0.03337394574991284,0.03337394574991284,0.0005214679023423882,0.015625,keep
CT_7003,dam,6177112.0,0.017764455085070602,0.00416245094999,0.00052030636874875,0.125,keep
CT_1132,dam,6109189.0,0.008317839068292001,0.008317839068292001,0.0005198649417682501,0.0625,keep
MA_MA00431,dam,5876619.0,0.016705872126347,0.008282218574023,0.0005176386608764375,0.0625,keep
MA_MA01128,dam,6772127.0,0.04867554598851258,0.033117778264502115,0.0005174652853828455,0.015625,keep
ME_711,dam,1737020.0,0.00821409623892,0.00821409623892,0.0005133810149325,0.0625,keep
ME_1943,dam,2674100.0,0.008118482368304,0.008118482368304,0.000507405148019,0.0625,keep
CT_10611,dam,6177534.0,0.019243470199035,0.002025154888942,0.0005062887222355,0.25,keep
CT_5131,dam,7732143.0,0.00809613566556,0.00809613566556,0.0005060084790975,0.0625,keep
6170338,outlet,6170338.0,0.000501732812962,0.000501732812962,0.000501732812962,1.0,outlet
CT_5446,dam,7700230.0,0.013905120481241,0.001986196188163,0.00049654904704075,0.25,keep
6129231,outlet,6129231.0,0.00049574099966,0.00049574099966,0.00049574099966,1.0,outlet
CT_601,dam,7716822.0,0.03155826365729468,0.03155826365729468,0.0004930978696452294,0.015625,keep
CT_6017,dam,6177404.0,0.08318666213198596,0.015630481057156,0.000488452533036125,0.03125,keep
MA_MA01108,dam,6773163.0,0.8109654193988398,0.124888235261483,0.000487844668990168,0.00390625,keep
CT_12304,dam,6163137.0,0.03121652348443346,0.03121652348443346,0.00048775817944427284,0.015625,keep
ME_ME00178,dam,1693.0,1.9907347809129443,1.9907347809129443,0.0004860192336213243,0.000244140625,keep
NH_142.03,dam,6745440.0,0.40622456422542286,0.1239604929513188,0.00048422067559108904,0.00390625,keep
CT_6005,dam,6178150.0,0.09084284873453896,0.007656186602552999,0.00047851166265956246,0.0625,keep
ME_ME00614,dam,5196504.0,0.015310091787286,0.015310091787286,0.0004784403683526875,0.03125,keep
MA_MA02358,dam,7698076.0,0.05531604053377971,0.007638215955658,0.000477388497228625,0.0625,keep
RI_264,dam,6141188.0,0.2576767097838085,0.12187369287795104,0.00047606911280449624,0.00390625,keep
7732745,outlet,7732745.0,0.00047528301558,0.00047528301558,0.00047528301558,1.0,outlet
CT_1613,dam,7713242.0,0.015204186315306989,0.015204186315306989,0.0004751308223533434,0.03125,keep
CT_14322,dam,7713532.0,0.1317793274431824,0.12093727123580839,0.0004724112157648765,0.00390625,keep
CT_8405,dam,6181490.0,0.04353799929745452,0.001844224290971,0.00046105607274275,0.25,keep
NH_179.01,dam,6744210.0,0.007365520583982,0.007365520583982,0.000460345036498875,0.0625,keep
RI_537,dam,6141044.0,0.007345455224736,0.007345455224736,0.000459090951546,0.0625,keep
MA_MA00239,dam,166174773.0,0.007339049019848,0.007339049019848,0.0004586905637405,0.0625,keep
5878573,outlet,5878573.0,0.00045519990090400005,0.00045519990090400005,0.00045519990090400005,1.0,outlet
MA_MA03192,dam,6742672.0,0.028418454100835,0.007271849738569001,0.00045449060866056254,0.0625,keep
MA_9999000015,dam,6129565.0,1.0925201854311897,0.057862203924952865,0.00045204846816369426,0.0078125,keep
VT_214.02,dam,9332382.0,0.02866919126408246,0.02866919126408246,0.00044795611350128845,0.015625,keep
5875435,outlet,5875435.0,0.00044705994435,0.00044705994435,0.00044705994435,1.0,outlet
NH_106.02,dam,5849328.0,0.0511609364721513,0.001783020740942,0.0004457551852355,0.25,keep
CT_1602,dam,166182156.0,0.028565645317967528,0.014251160315656531,0.0004453487598642666,0.03125,keep
RI_265,dam,6140906.0,0.2861012413865185,0.02842453160271,0.00044413330629234374,0.015625,keep
MA_MA02175,dam,5876535.0,0.0068349698512070005,0.0017638756995650001,0.00044096892489125004,0.25,keep
CT_8813,dam,7716638.0,0.015143567567983001,0.006992121904872001,0.00043700761905450004,0.0625,keep
CT_5113,dam,7732363.0,0.00698442575658869,0.00698442575658869,0.0004365266097867931,0.0625,keep
ME_ME00182,dam,5844224.0,1.3694898032525284,0.11147324094964418,0.0004354423474595476,0.00390625,keep
2682908,outlet,2682908.0,0.00043385082811700005,0.00043385082811700005,0.00043385082811700005,1.0,outlet
RI_454,dam,6140954.0,0.0034565144635220002,0.0034565144635220002,0.00043206430794025003,0.125,keep
CT_5005,dam,7703032.0,0.0017264356699319998,0.0017264356699319998,0.00043160891748299994,0.25,keep
RI_089,dam,6128487.0,0.05213170627532093,0.006868574303586,0.000429285893974125,0.0625,keep
CT_2605,dam,7702794.0,0.06286617974146105,0.001713589481925,0.00042839737048125,0.25,keep
CT_6109,dam,6177082.0,0.013602004135080604,0.013602004135080604,0.00042506262922126887,0.03125,keep
MA_MA02137,dam,166174892.0,0.013558973027336,0.013558973027336,0.00042371790710425,0.03125,keep
ME_ME00104,dam,3321218.0,2.1785186269008516,0.1077397346544987,0.00042085833849413553,0.00390625,keep
CT_5924,dam,6168782.0,0.03820798007194916,0.013318427888198,0.0004162008715061875,0.03125,keep
RI_723,dam,6140132.0,0.3187817628075054,0.2115619730953779,0.00041320697870190993,0.001953125,keep
MA_MA02184,dam,166174902.0,0.006595240480076,0.006595240480076,0.00041220253000475,0.0625,keep
CT_5701,dam,7734045.0,0.35524045194667553,0.052545584676719,0.0004105123802868672,0.0078125,keep
CT_13525,dam,7732737.0,0.026856043715971,0.00656532706232,0.000410332941395,0.0625,keep
MA_MA00523,dam,10294990.0,0.026105394665553408,0.026105394665553408,0.000407896791649272,0.015625,keep
RI_579,dam,166174957.0,0.011127651122286,0.006512985825471,0.0004070616140919375,0.0625,keep
CT_7005,dam,6177274.0,0.06261649081487748,0.013012762182652503,0.0004066488182078907,0.03125,keep
CT_12601,dam,7717690.0,0.006486379651122597,0.006486379651122597,0.00040539872819516233,0.0625,keep
NH_037.03,dam,6742058.0,0.025923371046596998,0.025923371046596998,0.0004050526726030781,0.015625,keep
RI_307,dam,6128705.0,0.03702526130945667,0.0032360020338139998,0.00040450025422674997,0.125,keep
CT_12006,dam,7713228.0,0.051418104047844755,0.051418104047844755,0.00040170393787378715,0.0078125,keep
MA_MA00516,dam,9343557.0,0.02569355760969581,0.02569355760969581,0.00040146183765149703,0.015625,keep
MA_MA00232,dam,6746466.0,0.7624826623941471,0.00640993431258,0.00040062089453625,0.0625,keep
NH_120.01,dam,6742074.0,44.547015042022345,1.640629897090894,0.0004005444084694565,0.000244140625,keep
MA_MA02412,dam,166174878.0,0.014927443604576754,0.003157804240548,0.0003947255300685,0.125,keep
MA_MA02101,dam,6128575.0,0.07505019227256841,0.006304964276970693,0.0003940602673106683,0.0625,keep
5882189,outlet,5882189.0,0.00039242560028999996,0.00039242560028999996,0.00039242560028999996,1.0,outlet
MA_MA01706,dam,10294998.0,0.025089972988743433,0.025089972988743433,0.00039203082794911614,0.015625,keep
CT_7522,dam,7702728.0,0.002525457423547,0.0015657743010160001,0.00039144357525400003,0.25,keep
RI_760,dam,6128465.0,0.01706730479399307,0.012290626444084072,0.00038408207637762726,0.03125,keep
MA_MA01218,dam,6771299.0,0.024510129666406984,0.024510129666406984,0.0003829707760376091,0.015625,keep
MA_9999000053,dam,5878731.0,0.06159525812515,0.04891540692736,0.00038215161662,0.0078125,keep
VT_209.01,dam,10102938.0,3.6867984827168363,1.5630502559910913,0.000381604066404075,0.000244140625,keep
CT_6816,dam,7714076.0,13.020798965100681,3.062007691585386,0.0003737802357892317,0.0001220703125,keep
CT_3402,dam,7716916.0,0.011860918479981,0.011860918479981,0.0003706537024994062,0.03125,keep
CT_4806,dam,7700006.0,0.011779791911297731,0.011779791911297731,0.0003681184972280541,0.03125,keep
CT_10803,dam,7718064.0,0.005877758314688,0.005877758314688,0.000367359894668,0.0625,keep
6129291,outlet,6129291.0,0.000364197112334,0.000364197112334,0.000364197112334,1.0,outlet
ME_ME00332,dam,3320288.0,0.19671739133902574,0.18627989322993177,0.0003638279164647105,0.001953125,keep
ME_1924,dam,5196488.0,0.021110039957446,0.00579994817016,0.000362496760635,0.0625,keep
CT_7419,dam,7713606.0,0.005779081053941106,0.005779081053941106,0.00036119256587131913,0.0625,keep
ME_1931,dam,5196024.0,0.011519449845852722,0.011519449845852722,0.00035998280768289757,0.03125,keep
MA_MA00735,dam,6097393.0,4.638657671751738,1.4714650715832245,0.00035924440224199816,0.000244140625,keep
CT_9602,dam,166182146.0,0.4798833703003176,0.36702068305392627,0.00035841863579484987,0.0009765625,keep
ME_ME00584,dam,1735976.0,0.00573465796475,0.00573465796475,0.000358416122796875,0.0625,keep
MA_MA00461,dam,10295260.0,7.857293016428252,0.3666018712068013,0.0003580096398503919,0.0009765625,keep
CT_12108,dam,7702046.0,0.022893834503107495,0.022893834503107495,0.0003577161641110546,0.015625,keep
CT_3439,dam,7717100.0,0.050793337422428,0.011436929799631,0.00035740405623846877,0.03125,keep
RI_682,dam,6129651.0,0.01135340356843475,0.01135340356843475,0.00035479386151358595,0.03125,keep
MA_MA02492,dam,5863459.0,0.09960248253123664,0.09063594050692415,0.0003540466426051725,0.00390625,keep
CT_13451,dam,7699952.0,0.005649077153834878,0.005649077153834878,0.00035306732211467986,0.0625,keep
2683102,outlet,2683102.0,0.000351847874135,0.000351847874135,0.000351847874135,1.0,outlet
NH_127.01,dam,5849296.0,0.00561872790407536,0.00561872790407536,0.00035117049400471,0.0625,keep
ME_ME00394,dam,5845464.0,0.244499848077568,0.08986198436845252,0.0003510233764392677,0.00390625,keep
CT_3406,dam,7718324.0,0.023443884137694004,0.010926518439848001,0.00034145370124525004,0.03125,keep
CT_16146,dam,7732117.0,0.07529155588125569,0.021358698554408202,0.00033372966491262816,0.015625,keep
CT_7301,dam,6163247.0,0.037400156057131394,0.001330485338712,0.000332621334678,0.25,keep
CT_7217,dam,6168774.0,0.005304596873636,0.005304596873636,0.00033153730460225,0.0625,keep
NH_181.02,dam,5849266.0,0.02073378763054442,0.0013216751765100002,0.00033041879412750005,0.25,keep
MA_MA02445,dam,5879119.0,0.0026273102767220002,0.0026273102767220002,0.00032841378459025003,0.125,keep
CT_16121,dam,7732029.0,0.18272772196251108,0.020796803223652,0.0003249500503695625,0.015625,keep
CT_7404,dam,7712628.0,0.01837002254031036,0.005173823860694,0.000323363991293375,0.0625,keep
MA_MA01272,dam,9343485.0,0.09038313321495627,0.020635932526817998,0.0003224364457315312,0.015625,keep
MA_MA01213,dam,6745534.0,0.00515778880467,0.00515778880467,0.000322361800291875,0.0625,keep
ME_ME00226,dam,816595.0,0.020597572339412243,0.020597572339412243,0.0003218370678033163,0.015625,keep
NH_256.08,dam,6744716.0,0.09442026032998337,0.08158107020912636,0.00031867605550439985,0.00390625,keep
MA_MA02207,dam,5878627.0,0.033441116365268996,0.020377759318586,0.00031840248935290625,0.015625,keep
7733099,outlet,7733099.0,0.07489947458566071,0.04071768396476671,0.0003181069059747399,0.0078125,outlet
CT_5615,dam,6105421.0,0.00508537777423536,0.00508537777423536,0.00031783611088971,0.0625,keep
RI_613,dam,5881541.0,0.020233948810082995,0.020233948810082995,0.0003161554501575468,0.015625,keep
5876967,outlet,5876967.0,0.000315996744768,0.000315996744768,0.000315996744768,1.0,outlet
CT_4212,dam,7700512.0,0.020136667556732872,0.020136667556732872,0.0003146354305739511,0.015625,keep
2685488,outlet,2685488.0,0.3320231075033153,0.039875838071639996,0.00031152998493468747,0.0078125,outlet
CT_5008,dam,7702396.0,0.08774247256091197,0.039845499602463,0.0003112929656442422,0.0078125,keep
MA_MA00499,dam,6782195.0,0.13111189653730773,0.07961464493678673,0.00031099470678432316,0.00390625,keep
6129225,outlet,6129225.0,0.000310732887732,0.000310732887732,0.000310732887732,1.0,outlet
RI_575,dam,6130929.0,0.005581611232391,0.000619121778246,0.000309560889123,0.5,keep
NH_007.06,dam,6744306.0,0.019773611124280263,0.019773611124280263,0.0003089626738168791,0.015625,keep
CT_1704,dam,6109291.0,0.019664240414321445,0.019664240414321445,0.0003072537564737726,0.015625,keep
CT_13529,dam,7732675.0,0.0096447115808,0.0096447115808,0.0003013972369,0.03125,keep
NH_224.29,dam,5847670.0,0.019209216156676166,0.019209216156676166,0.0003001440024480651,0.015625,keep
CT_12820,dam,6109221.0,0.009590310989625,0.009590310989625,0.00029969721842578123,0.03125,keep
CT_13003,dam,7718066.0,0.009549636463452887,0.009549636463452887,0.00029842613948290273,0.03125,keep
CT_8703,dam,7713664.0,0.019045601287057522,0.019045601287057522,0.0002975875201102738,0.015625,keep
CT_14304,dam,7713822.0,0.2221430494777852,0.07609782716207199,0.0002972571373518437,0.00390625,keep
CT_708,dam,7700398.0,0.022396733784232,0.018966682088352,0.0002963544076305,0.015625,keep
CT_8410,dam,166182135.0,0.00975740715966,0.000590507568883,0.0002952537844415,0.5,keep
CT_4115,dam,7702620.0,0.03759368617656,0.03759368617656,0.000293700673254375,0.0078125,keep
MA_MA01224,dam,6745108.0,0.39737079716944695,0.018646874241580003,0.00029135741002468755,0.015625,keep
CT_16140,dam,7732123.0,0.06900814672346652,0.018555654938347328,0.000289932108411677,0.015625,keep
MA_MA03136,dam,5866787.0,0.1991557462607255,0.018536047622807604,0.0002896257441063688,0.015625,keep
CT_7303,dam,6162769.0,0.03606967071841939,0.004588561276278,0.000286785079767375,0.0625,keep
ME_ME00605,dam,1732420.0,0.11342143644227634,0.07308013511082635,0.00028546927777666544,0.00390625,keep
CT_8009,dam,6174444.0,0.07379075710427008,0.018211472437542998,0.00028455425683660934,0.015625,keep
CT_606,dam,7718070.0,0.007012304239143999,0.0011345459244559999,0.00028363648111399996,0.25,keep
MA_MA00033,dam,5878977.0,0.012330166565596854,0.0022673563228280003,0.00028341954035350004,0.125,keep
ME_ME00145,dam,1737194.0,0.0045209587001460005,0.0045209587001460005,0.00028255991875912503,0.0625,keep
6181312,outlet,6181312.0,0.21719335119092917,0.036142738820723,0.0002823651470368984,0.0078125,outlet
CT_8303,dam,7701454.0,0.004497852827172,0.004497852827172,0.00028111580169825,0.0625,keep
RI_275,dam,6141030.0,0.00897369004811,0.00897369004811,0.0002804278140034375,0.03125,keep
NH_072.04,dam,6744076.0,0.23830845197258083,0.07139734789845556,0.00027889589022834203,0.00390625,keep
NH_204.01,dam,5844728.0,0.9932568661731446,0.14255525979752784,0.00027842824179204656,0.001953125,keep
NH_165.01,dam,6076399.0,8.153984320499427,1.1385350370401375,0.0002779626555273773,0.000244140625,keep
MA_MA02524,dam,9343587.0,0.017574756732594,0.017574756732594,0.00027460557394678125,0.015625,keep
CT_5133,dam,7733633.0,0.004387759873011,0.004387759873011,0.0002742349920631875,0.0625,keep
NH_215.02,dam,5849546.0,0.004346259177257001,0.004346259177257001,0.00027164119857856254,0.0625,keep
CT_9401,dam,7701084.0,0.009116840988191002,0.0005425145633920001,0.00027125728169600003,0.5,keep
ME_5130,dam,6711175.0,0.0005391325534,0.0005391325534,0.0002695662767,0.5,keep
RI_293,dam,6129915.0,0.4430720246897082,0.06881156437920571,0.0002687951733562723,0.00390625,keep
5844452,outlet,5844452.0,0.000268717793157,0.000268717793157,0.000268717793157,1.0,outlet
CT_9201,dam,6109225.0,0.3523291810654299,0.27340074618696764,0.0002669929161982106,0.0009765625,keep
CT_16131,dam,7732415.0,0.0255376480322527,0.008498985155210949,0.00026559328610034215,0.03125,keep
MA_MA00388,dam,5879009.0,0.0042474166683,0.0042474166683,0.00026546354176875,0.0625,keep
CT_10305,dam,7732585.0,0.008460770095535084,0.008460770095535084,0.0002643990654854714,0.03125,keep
2676732,outlet,2676732.0,0.00026366434712199997,0.00026366434712199997,0.00026366434712199997,1.0,outlet
MA_MA01266,dam,9343809.0,0.01677693100095976,0.01677693100095976,0.0002621395468899962,0.015625,keep
RI_131,dam,6128489.0,0.3713015994130691,0.03349740100148001,0.00026169844532406255,0.0078125,keep
ME_ME00551,dam,6716131.0,4.346968968375532,0.13343159538115598,0.0002606085847288203,0.001953125,keep
CT_4102,dam,7701230.0,0.056407982270292006,0.033337561320496006,0.00026044969781637505,0.0078125,keep
ME_ME00343,dam,6712143.0,0.7046766970277317,0.06655580657256749,0.00025998361942409175,0.00390625,keep
CT_9709,dam,7716806.0,0.008291313645764315,0.008291313645764315,0.00025910355143013485,0.03125,keep
CT_815,dam,7714878.0,0.014965134220972,0.004124182992598,0.000257761437037375,0.0625,keep
CT_7903,dam,7701088.0,0.016465705831573994,0.016465705831573994,0.00025727665361834366,0.015625,keep
CT_417,dam,6109459.0,0.06759274190186526,0.016457434795015564,0.0002571474186721182,0.015625,keep
CT_5230,dam,6109471.0,0.016426791189662,0.016426791189662,0.00025666861233846877,0.015625,keep
CT_2901,dam,6111157.0,0.47562335342167394,0.26148419352875374,0.0002553556577429236,0.0009765625,keep
CT_9903,dam,6177172.0,0.04267004485227257,0.016221343385007997,0.00025345849039074995,0.015625,keep
CT_1906,dam,6148739.0,5.511376124608897,1.0372903125898403,0.000253244705222129,0.000244140625,keep
CT_10607,dam,6177534.0,0.019243470199035,0.002025154888942,0.00025314436111775,0.125,keep
CT_5203,dam,6109659.0,0.0040486650413264266,0.0040486650413264266,0.00025304156508290166,0.0625,keep
CT_16617,dam,7710850.0,0.020190051227489243,0.016086915124754242,0.00025135804882428503,0.015625,keep
CT_9011,dam,7733813.0,0.049253590395641,0.008037400965639,0.00025116878017621873,0.03125,keep
MA_MA02946,dam,6772437.0,0.01598014989698382,0.01598014989698382,0.0002496898421403722,0.015625,keep
CT_13521,dam,7732849.0,0.30269486726995654,0.06365826189952077,0.000248665085545003,0.00390625,keep
VT_45.05,dam,4599365.0,0.12730543884722478,0.12730543884722478,0.0002486434352484859,0.001953125,keep
MA_MA01142,dam,5862563.0,0.0627921956473646,0.0627921956473646,0.000245282014247518,0.00390625,keep
CT_10207,dam,6140834.0,0.05491088479773694,0.01567237098799197,0.00024488079668737455,0.015625,keep
CT_CT_8327,dam,7701218.0,0.004660453560086,0.000964963634447,0.00024124090861175,0.25,keep
MA_MA03060,dam,6125395.0,0.07810307335685517,0.03079779646108,0.0002406077848521875,0.0078125,keep
2684282,outlet,2684282.0,0.12451546040732535,0.000239058380158,0.000239058380158,1.0,outlet
CT_3603,dam,7702340.0,0.03740465861812067,0.03037719096806767,0.00023732180443802867,0.0078125,keep
CT_16804,dam,7713278.0,0.015834987315761558,0.003770152017108,0.00023563450106925,0.0625,keep
MA_MA00829,dam,6745042.0,0.014930186885265583,0.014930186885265583,0.00023328417008227473,0.015625,keep
7733101,outlet,7733101.0,0.00023184299923199997,0.00023184299923199997,0.00023184299923199997,1.0,outlet
CT_8328,dam,7700434.0,0.003695489925639,0.003695489925639,0.0002309681203524375,0.0625,keep
ME_ME00480,dam,166195766.0,0.003689350963202,0.003689350963202,0.000230584435200125,0.0625,keep
MA_MA00127,dam,6773039.0,0.13716308604550165,0.05892066507862662,0.00023015884796338525,0.00390625,keep
2682196,outlet,2682196.0,0.000224674141118,0.000224674141118,0.000224674141118,1.0,outlet
RI_294,dam,6128421.0,0.4717984854897782,0.02872646080007,0.00022442547500054686,0.0078125,keep
7732155,outlet,7732155.0,0.02881677091144018,0.001786077207046,0.00022325965088075,0.125,outlet
CT_13552,dam,7732693.0,0.020290716653651,0.007129552886316,0.000222798527697375,0.03125,keep
CT_15127,dam,7713248.0,0.014226174488281304,0.014226174488281304,0.00022228397637939537,0.015625,keep
MA_MA02170,dam,5876421.0,0.008562989306048,0.000888529213896,0.000222132303474,0.25,keep
CT_15903,dam,7701074.0,0.024624432901809,0.0035517188350289997,0.00022198242718931248,0.0625,keep
CT_4604,dam,7731981.0,0.014160534187660284,0.003543522276448,0.000221470142278,0.0625,keep
CT_7002,dam,6178384.0,0.003543257243673,0.003543257243673,0.0002214535777295625,0.0625,keep
RI_515,dam,6129169.0,0.02689249936879595,0.007074776707827999,0.00022108677211962497,0.03125,keep
NH_165.13,dam,6745466.0,0.3206493756167458,0.01409779779496,0.00022027809054625,0.015625,keep
CT_4503,dam,6170318.0,0.044558222340120836,0.0008776840668180001,0.00021942101670450003,0.25,keep
CT_1506,dam,7732079.0,0.024418611625477305,0.013955879160188304,0.00021806061187794226,0.015625,keep
CT_814,dam,7718112.0,0.013950076985825,0.013950076985825,0.00021796995290351563,0.015625,keep
MA_MA01647,dam,6781053.0,0.013927830995916001,0.013927830995916001,0.00021762235931118752,0.015625,keep
CT_10108,dam,6177230.0,0.013907794072443302,0.013907794072443302,0.0002173092823819266,0.015625,keep
CT_11704,dam,7731641.0,0.18831899552761108,0.10874922015823787,0.00021240082062155835,0.001953125,keep
MA_MA00394,dam,166174892.0,0.013558973027336,0.013558973027336,0.000211858953552125,0.015625,keep
RI_217,dam,6140088.0,0.6171124029707649,0.027116932626412085,0.00021185103614384442,0.0078125,keep
MA_MA02454,dam,5866747.0,0.058541281717877,0.026818001787755,0.00020951563896683595,0.0078125,keep
MA_MA00825,dam,166174793.0,0.006611846105700001,0.006611846105700001,0.00020662019080312503,0.03125,keep
2675406,outlet,2675406.0,0.000204050562407,0.000204050562407,0.000204050562407,1.0,outlet
5878571,outlet,5878571.0,0.026094888963961,0.026094888963961,0.00020386632003094532,0.0078125,outlet
CT_8701,dam,7712686.0,0.07487073146140906,0.05184098896719089,0.0002025038631530894,0.00390625,keep
5844454,outlet,5844454.0,0.000201413802393,0.000201413802393,0.000201413802393,1.0,outlet
MA_MA00831,dam,6744896.0,0.01284165754889326,0.01284165754889326,0.0002006508992014572,0.015625,keep
NH_117.14,dam,6778751.0,0.012789537492897426,0.012789537492897426,0.00019983652332652228,0.015625,keep
CT_11108,dam,6111491.0,0.046029298010663695,0.025418241168332703,0.00019858000912759924,0.0078125,keep
CT_5904,dam,6170730.0,0.09661585700932687,0.02537995651888254,0.00019828091030376984,0.0078125,keep
MA_MA01124,dam,5866365.0,0.10557132842708059,0.10105498610470559,0.0001973730197357531,0.001953125,keep
MA_MA01610,dam,5860647.0,0.07722664202744088,0.05046248673589534,0.00019711908881209117,0.00390625,keep
CT_3526,dam,7732853.0,0.0487640726134996,0.012562430773381,0.00019628798083407811,0.015625,keep
CT_8205,dam,7701374.0,0.0015603135750029999,0.0015603135750029999,0.00019503919687537498,0.125,keep
CT_3805,dam,6177050.0,0.020205955855125003,0.012423305096352002,0.00019411414213050003,0.015625,keep
RI_230,dam,6140080.0,0.03900919546149747,0.02480920484759646,0.00019382191287184734,0.0078125,keep
RI_060,dam,6118944.0,5.773283004138428,0.19654283678777001,0.00019193636405055665,0.0009765625,keep
MA_MA03328,dam,5876067.0,0.01224662728730151,0.01224662728730151,0.0001913535513640861,0.015625,keep
MA_MA00492,dam,6781885.0,0.2563508908169995,0.0489608619456506,0.00019125336697519766,0.00390625,keep
MA_MA00430,dam,5864183.0,0.001513663077533,0.001513663077533,0.000189207884691625,0.125,keep
CT_13710,dam,6168832.0,0.0060260832652349995,0.0060260832652349995,0.00018831510203859374,0.03125,keep
RI_340,dam,6128901.0,0.006015584013882748,0.006015584013882748,0.00018798700043383588,0.03125,keep
CT_4207,dam,7700510.0,0.05978297797627205,0.048061155187271457,0.00018773888745027913,0.00390625,keep
CT_6501,dam,6111421.0,1.482997351379831,0.190748984413729,0.00018627830509153223,0.0009765625,keep
MA_MA00568,dam,7699050.0,0.04767782457812171,0.04767782457812171,0.00018624150225828793,0.00390625,keep
ME_ME00286,dam,2685246.0,0.11615333165348898,0.094854765574903,0.0001852632140134824,0.001953125,keep
MA_MA03087,dam,6128469.0,0.011667871260614707,0.011667871260614707,0.0001823104884471048,0.015625,keep
MA_MA03082,dam,6128219.0,0.8434864498865662,0.18572687181628128,0.0001813738982580872,0.0009765625,keep
RI_313,dam,6129599.0,0.020763438533085002,0.011603519370689,0.00018130499016701562,0.015625,keep
ME_ME00418,dam,3324866.0,0.04617314015119477,0.04617314015119477,0.00018036382871560458,0.00390625,keep
NY_232-3369,dam,7732037.0,0.03135371345517891,0.022851285395445908,0.00017852566715192115,0.0078125,keep
CT_3407,dam,7717282.0,0.09846680075890224,0.08987869347530224,0.00017554432319394968,0.001953125,keep
ME_810,dam,1733356.0,0.8377733678804419,0.7179518056005972,0.0001752812025392083,0.000244140625,keep
CT_15015,dam,7712918.0,0.011115228224343411,0.011115228224343411,0.0001736754410053658,0.015625,keep
6170346,outlet,6170346.0,0.00017267650562200002,0.00017267650562200002,0.00017267650562200002,1.0,outlet
MA_MA00742,dam,6772333.0,0.019149897393305998,0.010971195862283,0.00017142493534817187,0.015625,keep
MA_MA01251,dam,6096403.0,0.04374975894730297,0.04374975894730297,0.00017089749588790223,0.00390625,keep
RI_095,dam,6128503.0,0.00317549540268,0.00135862577601,0.00016982822200125,0.125,keep
CT_7518,dam,7702630.0,0.043406175563315996,0.043406175563315996,0.0001695553732942031,0.00390625,keep
CT_803,dam,7715040.0,0.010840951228374,0.010840951228374,0.00016938986294334375,0.015625,keep
NH_183.18,dam,5847828.0,0.01079903910415,0.01079903910415,0.00016873498600234374,0.015625,keep
6170350,outlet,6170350.0,0.000168219285149,0.000168219285149,0.000168219285149,1.0,outlet
CT_16317,dam,6162671.0,0.010699680688008,0.010699680688008,0.000167182510750125,0.015625,keep
RI_059,dam,6119274.0,5.5716953776990765,0.34213509990019386,0.00016705815424814153,0.00048828125,keep
CT_4908,dam,7699040.0,0.000667383474,0.000667383474,0.0001668458685,0.25,keep
2680364,outlet,2680364.0,0.00016516602592,0.00016516602592,0.00016516602592,1.0,outlet
CT_3521,dam,7732869.0,0.009424685550777714,0.001315188569779,0.000164398571222375,0.125,keep
MA_MA01810,dam,7698182.0,0.010359278992573313,0.010359278992573313,0.00016186373425895802,0.015625,keep
CT_12301,dam,6162711.0,0.010330164245136879,0.010330164245136879,0.00016140881633026373,0.015625,keep
MA_MA01973,dam,6096391.0,0.055967943751392336,0.04117808512647705,0.00016085189502530097,0.00390625,keep
ME_ME00285,dam,2692006.0,0.1366553084963768,0.02050197684288781,0.00016017169408506101,0.0078125,keep
RI_673,dam,6129709.0,0.06011980286865084,0.04084664549592684,0.00015955720896846423,0.00390625,keep
CT_8117,dam,7713224.0,0.05725039881537898,0.01020109313568,0.000159392080245,0.015625,keep
MA_MA00047,dam,10294784.0,1.0782063548173595,0.6517353919344331,0.00015911508592149245,0.000244140625,keep
RI_474,dam,5881541.0,0.020233948810082995,0.020233948810082995,0.0001580777250787734,0.0078125,keep
CT_5931,dam,6170530.0,0.10164783307026187,0.0050319760609350015,0.0001572492519042188,0.03125,keep
RI_288,dam,6141270.0,0.019063029679220873,0.010044084263603592,0.00015693881661880613,0.015625,keep
CT_5414,dam,7700298.0,0.058437922970323936,0.04016030490456107,0.0001568761910334417,0.00390625,keep
CT_5001,dam,7702396.0,0.08774247256091197,0.039845499602463,0.0001556464828221211,0.00390625,keep
MA_MA00925,dam,6128347.0,0.009804981254042628,0.009804981254042628,0.00015320283209441606,0.015625,keep
ME_ME00162,dam,1719353.0,4.768064212117124,0.6255307504018165,0.00015271746835981848,0.000244140625,keep
CT_CT_9829,dam,7700790.0,0.038883837598127725,0.038883837598127725,0.00015188999061768643,0.00390625,keep
RI_654,dam,6128467.0,0.028195827177741866,0.00968329751019,0.00015130152359671875,0.015625,keep
ME_ME00737,dam,3320548.0,0.03862384049859511,0.03862384049859511,0.00015087437694763715,0.00390625,keep
ME_ME00622,dam,2674200.0,0.00965246111575482,0.004783113124129,0.00014947228512903125,0.03125,keep
MA_MA00763,dam,5876149.0,0.03796215483784749,0.03796215483784749,0.00014828966733534176,0.00390625,keep
CT_4126,dam,7702068.0,0.004724567479788,0.004724567479788,0.000147642733743375,0.03125,keep
